step,system_mean_speed,0_average_speed,0_queue_length
5884.0,"(6.712591249273172,)",0.32266230779226496,6
5885.0,"(5.751245894525328,)",0.28842599595831636,8
5886.0,"(5.7839996606125395,)",0.29155764493072306,7
5887.0,"(6.137825045039023,)",0.30946218267103337,6
5888.0,"(6.706667202912343,)",0.3395309574865857,8
5889.0,"(5.788616488498662,)",0.3100828400558706,9
5891.0,"(7.308054339236184,)",0.37262054984770315,7
5892.0,"(8.437187020871912,)",0.4282464720328695,8
5893.0,"(9.433636635976722,)",0.46500682125864096,8
5894.0,"(9.634755327203791,)",0.46717987818324447,9
5895.0,"(9.990550668351064,)",0.4852729931931421,9
5896.0,"(10.456199068319377,)",0.5087546778186274,8
5897.0,"(9.903740121267044,)",0.4897167781022715,8
5898.0,"(9.879087192034197,)",0.49775687147756187,6
5899.0,"(10.025650787413209,)",0.5050437903780921,5
5901.0,"(9.161108431709641,)",0.447793016151565,9
5902.0,"(9.235766718945287,)",0.45025548617569355,5
5903.0,"(9.266479974219443,)",0.45101100051826815,5
5904.0,"(8.98796068309685,)",0.42811013404511816,6
5905.0,"(7.7167287155097775,)",0.3715090835808154,7
5906.0,"(7.884652629532217,)",0.39687778142885893,6
5907.0,"(8.348126021824415,)",0.4178077073005766,7
5908.0,"(8.39268892097608,)",0.42019240154291054,9
5909.0,"(8.270747860191708,)",0.4023830130982651,10
5911.0,"(8.552568587205394,)",0.4127477865947109,9
5912.0,"(8.651751061163122,)",0.4206885552590068,12
5913.0,"(7.334467901523265,)",0.34996616843073475,16
5914.0,"(6.940882235635922,)",0.3200729320418994,13
5915.0,"(6.6863285799663625,)",0.3078433801364024,14
5916.0,"(6.3552535811700315,)",0.2918648987068129,15
5917.0,"(5.868004474954952,)",0.27277391619565255,13
5918.0,"(5.715365105531128,)",0.2766082818100751,10
5919.0,"(6.393462573973785,)",0.3140445161529493,8
5921.0,"(6.7898262316343345,)",0.32946946788532944,12
5922.0,"(6.588860935590247,)",0.32062504964022626,11
5923.0,"(7.0917323447235665,)",0.35220302276791193,10
5924.0,"(7.104852196341735,)",0.3570515869030014,10
5925.0,"(7.0341546879281776,)",0.3412592820863156,11
5926.0,"(6.377436859555649,)",0.3109299438764391,12
5927.0,"(5.808727195660639,)",0.27662026774984244,11
5928.0,"(5.863316140303097,)",0.29213461863123347,12
5929.0,"(5.610145155984675,)",0.27794631171942447,14
5931.0,"(5.864550191242145,)",0.27495062394161873,13
5932.0,"(6.350462336098321,)",0.29645985401965813,12
5933.0,"(6.577534485262981,)",0.30561142738452707,12
5934.0,"(7.10970839431744,)",0.32671212638446984,13
5935.0,"(7.251306563094817,)",0.33390856562611565,15
5936.0,"(7.436674792824561,)",0.34039407992488924,14
5937.0,"(6.634461071725792,)",0.30643439945125,12
5938.0,"(7.094583701426965,)",0.32988506164031706,9
5939.0,"(7.510247500032999,)",0.34889629455243487,9
5941.0,"(7.399777975397776,)",0.3654530412615978,13
5942.0,"(7.879986281142879,)",0.3775625110502951,9
5943.0,"(8.171533120363454,)",0.3933374707328254,10
5944.0,"(8.220181372844973,)",0.37945043767305425,12
5945.0,"(7.96714195015634,)",0.3615192970255446,12
5946.0,"(8.308962108725376,)",0.3796587145955249,10
5947.0,"(8.501807264879703,)",0.3888323923825619,11
5948.0,"(8.719203514113813,)",0.3979964527968843,11
5949.0,"(8.622349841337142,)",0.39229054834812377,12
5951.0,"(8.523852049516812,)",0.38653580452279773,10
5952.0,"(8.355158448125954,)",0.3721612634598135,11
5953.0,"(7.874301740335871,)",0.34629905313048387,11
5954.0,"(8.163158334179633,)",0.3609177107002249,9
5955.0,"(7.722714911043636,)",0.3491011087068003,10
5956.0,"(8.236407332598056,)",0.37590632633591115,8
5957.0,"(8.725087590147522,)",0.40115871645216616,8
5958.0,"(8.871786406102792,)",0.41001195900861914,8
5959.0,"(9.01454655726287,)",0.4198453783088776,8
5961.0,"(7.672880901310741,)",0.3610426654042018,12
5962.0,"(7.770767743979382,)",0.3702944181183634,9
5963.0,"(6.56303755136628,)",0.32005429797976803,9
5964.0,"(5.949734784078215,)",0.29266173458190103,11
5965.0,"(5.384085882888165,)",0.26400401759172554,12
5966.0,"(5.606403680907036,)",0.2761658670307765,12
5967.0,"(5.81078604971654,)",0.28780229782101396,11
5968.0,"(5.527260533235368,)",0.2750407695609196,15
5969.0,"(6.083576550855667,)",0.3011255544904792,13
5971.0,"(6.87573339200783,)",0.33257668983019173,9
5972.0,"(7.248983521652638,)",0.34469281162305343,7
5973.0,"(8.09310045797113,)",0.38157639539517685,7
5974.0,"(8.696953231241467,)",0.40711200745485054,7
5975.0,"(8.949920489677517,)",0.41661775637584725,7
5976.0,"(9.535588213989248,)",0.44102614855021943,6
5977.0,"(9.178353138996002,)",0.4220574734426699,9
5978.0,"(9.658061583916933,)",0.4405693199406818,7
5979.0,"(9.6180871342774,)",0.4325968057462253,7
5981.0,"(9.009783152385294,)",0.4035961862557561,10
5982.0,"(9.482749729268178,)",0.42505360868648145,7
5983.0,"(8.519569454454176,)",0.3903019733991277,8
5984.0,"(9.02179170251722,)",0.414154296788058,7
5985.0,"(9.141947918651153,)",0.4239111009725847,7
5986.0,"(8.801885734364497,)",0.41776016402264793,9
5987.0,"(9.213697681822861,)",0.43995567610484043,9
5988.0,"(8.931903912525884,)",0.4271803624373642,10
5989.0,"(8.781776387899034,)",0.4190439124272893,10
5991.0,"(7.313721762869681,)",0.3545356514928052,11
5992.0,"(6.537980023058004,)",0.3175549022442988,12
5993.0,"(5.7365270851484285,)",0.28468214868256086,12
5994.0,"(5.6583007788942465,)",0.2899519664397649,9
5995.0,"(5.832337877766794,)",0.2995740890195087,8
5996.0,"(5.41010546178001,)",0.2597187960267689,9
5997.0,"(5.769279932788791,)",0.28932937331917996,8
5998.0,"(6.362415262925805,)",0.31909666590498015,8
5999.0,"(7.064669097504056,)",0.36443756421119095,9
6001.0,"(7.150255283029663,)",0.35533897465675035,14
6002.0,"(5.994003749950817,)",0.30469940483486035,13
6003.0,"(6.172649515565442,)",0.2965949798087525,10
6004.0,"(5.791344564351647,)",0.28736984487344636,11
6005.0,"(6.2239517115186995,)",0.30718026379937663,12
6006.0,"(6.789664852979694,)",0.3331261836251413,11
6007.0,"(7.121927569029335,)",0.3330115755821483,12
6008.0,"(7.539377392217871,)",0.3533651471101171,11
6009.0,"(7.6048065003060605,)",0.35537657317564303,13
6011.0,"(7.5405643317760465,)",0.3513636481748577,13
6012.0,"(7.636561244235214,)",0.34870384409038946,12
6013.0,"(7.7453934425702275,)",0.3510085120570883,12
6014.0,"(7.6494142361607755,)",0.34791854870746347,12
6015.0,"(7.3096338346052905,)",0.3312326514916732,11
6016.0,"(7.555400327563589,)",0.3448935040176565,8
6017.0,"(7.776828914371795,)",0.35828320409340264,8
6018.0,"(8.107985829447236,)",0.3741089407691678,9
6019.0,"(8.023826564151289,)",0.39262063379390355,9
6021.0,"(7.6174557379198955,)",0.35030927820188884,13
6022.0,"(8.06831339869366,)",0.3785982305276678,10
6023.0,"(7.616659825811905,)",0.3549912174072951,10
6024.0,"(7.755203701194505,)",0.3561219227471074,10
6025.0,"(6.525333322995998,)",0.3002951102954611,14
6026.0,"(6.69111297825014,)",0.29857153778468143,11
6027.0,"(6.922455477418292,)",0.3098433725536077,12
6028.0,"(7.023259448498689,)",0.3159864686634366,14
6029.0,"(6.951380687989555,)",0.3138536328863244,14
6031.0,"(7.053228556195309,)",0.32194820745534486,14
6032.0,"(7.011310094588935,)",0.32102299500567144,14
6033.0,"(6.020623063513508,)",0.277194396466642,15
6034.0,"(6.032925970931789,)",0.2776679618519332,15
6035.0,"(5.990549557779313,)",0.27810145560208566,15
6036.0,"(6.109672798326849,)",0.28667316051454683,13
6037.0,"(5.857250557569034,)",0.2810500209693687,13
6038.0,"(6.1403727509549455,)",0.3010858297048227,8
6039.0,"(6.350743871215491,)",0.3192519477002474,8
6041.0,"(6.477145123194889,)",0.32863457397309953,12
6042.0,"(6.512073185472312,)",0.3277578300460184,12
6043.0,"(6.1359566849334515,)",0.30172960343019795,11
6044.0,"(5.675420960447914,)",0.27714819871769775,12
6045.0,"(6.042111667124207,)",0.2942500295570742,10
6046.0,"(5.0445790574439195,)",0.249858425100507,12
6047.0,"(5.138363014697008,)",0.24377714924862165,13
6048.0,"(5.022615921269156,)",0.24288129094875657,12
6049.0,"(5.705872098535402,)",0.27544449665259185,11
6051.0,"(6.413292892114374,)",0.30166020396562004,13
6052.0,"(7.29392325659781,)",0.34174216655482514,12
6053.0,"(7.86960613987798,)",0.3693929686852224,12
6054.0,"(8.577303124878247,)",0.4038566987363097,11
6055.0,"(9.089110381128142,)",0.42977473452987364,9
6056.0,"(9.735307474907966,)",0.46191785664629154,7
6057.0,"(9.010708105377667,)",0.43172050880165747,10
6058.0,"(9.227149561862907,)",0.45715764314699203,7
6059.0,"(9.501294067938234,)",0.45978186404766364,7
6061.0,"(8.793697389738027,)",0.4172960415511383,11
6062.0,"(8.456078776473635,)",0.40178591787354295,9
6063.0,"(8.753332759885641,)",0.4188444858723875,7
6064.0,"(8.989696350505218,)",0.4298367011601224,8
6065.0,"(9.224768893673051,)",0.44629909665537587,8
6066.0,"(9.311650641321163,)",0.45306886690376574,9
6067.0,"(9.002489455934512,)",0.4444668735890328,8
6068.0,"(8.60670830539199,)",0.41313769782590526,10
6069.0,"(8.658578343269282,)",0.41463881899643085,10
6071.0,"(8.270351167963106,)",0.39561686594594164,11
6072.0,"(7.987148498345118,)",0.3828073586304659,11
6073.0,"(7.116944225183484,)",0.34235176825756014,14
6074.0,"(7.294218736966605,)",0.35038862178797947,8
6075.0,"(7.20001443503721,)",0.3483325579248561,7
6076.0,"(7.520171555793457,)",0.363999461293448,8
6077.0,"(7.46510316918064,)",0.36382378632765167,10
6078.0,"(7.707829442937399,)",0.3763480206452618,9
6079.0,"(8.028974550512784,)",0.3922891718645728,9
6081.0,"(7.7684794402612845,)",0.38630680811471274,13
6082.0,"(7.52006077950001,)",0.373540648463663,10
6083.0,"(7.545528023016318,)",0.3774176369125015,10
6084.0,"(7.147322475690157,)",0.36118687066847355,11
6085.0,"(6.529705363830825,)",0.3332013179462015,12
6086.0,"(5.647842228330752,)",0.2849658380413612,12
6087.0,"(5.7646776387881165,)",0.29154291951545547,12
6088.0,"(5.337987827716163,)",0.26660960075508483,11
6089.0,"(5.133662522928029,)",0.2546528753295558,12
6091.0,"(6.182419895554727,)",0.301382300587511,7
6092.0,"(6.991815409197223,)",0.33795072047126945,8
6093.0,"(7.766252264068264,)",0.37256846482366507,8
6094.0,"(8.160903197693834,)",0.38702999932855997,10
6095.0,"(8.710242402545857,)",0.41086156929065354,10
6096.0,"(9.164234062207582,)",0.4358251011536439,9
6097.0,"(9.685148825348394,)",0.45650715892101423,9
6098.0,"(10.0899871385524,)",0.47439194686868047,9
6099.0,"(9.92667598382383,)",0.4656055471275342,10
6101.0,"(8.239165559732053,)",0.39584472267765375,13
6102.0,"(8.474415416177978,)",0.40698650614122023,10
6103.0,"(7.213885247384132,)",0.33764254030432533,11
6104.0,"(6.894783178153598,)",0.317604977280305,10
6105.0,"(6.170339605950651,)",0.2840150832774346,10
6106.0,"(6.69542971137151,)",0.315027424026724,7
6107.0,"(6.912668691462799,)",0.332735182734254,7
6108.0,"(7.132985748774307,)",0.3476155330325192,7
6109.0,"(7.450822913831017,)",0.3910901013992948,6
6111.0,"(8.106482880781785,)",0.40772416302891884,7
6112.0,"(8.17068608882501,)",0.4058675620349286,9
6113.0,"(8.343579568834214,)",0.41823622258046605,8
6114.0,"(8.004809794860158,)",0.39027076055935683,8
6115.0,"(8.215816680925174,)",0.38448862324924815,8
6116.0,"(8.453192962908657,)",0.394917096676337,8
6117.0,"(8.30313620728824,)",0.3816827221560455,8
6118.0,"(8.340170864629364,)",0.3819331067784335,9
6119.0,"(8.112028087065758,)",0.37386144678437516,9
6121.0,"(6.918037861401311,)",0.33154404863411024,11
6122.0,"(6.6008582842644214,)",0.33568213843288297,6
6123.0,"(6.437495227866183,)",0.328095041064919,6
6124.0,"(6.5490505491333435,)",0.3070156308602387,7
6125.0,"(6.1520974219588345,)",0.2984916362235182,9
6126.0,"(5.6084850697179665,)",0.27328883558067385,8
6127.0,"(6.050700980841235,)",0.29356383445278583,7
6128.0,"(6.628381584428556,)",0.3180623104965363,7
6129.0,"(6.589541491802057,)",0.30718968449068956,9
6131.0,"(7.115321999375215,)",0.33251141380316734,8
6132.0,"(8.07036030857834,)",0.37730112579796876,8
6133.0,"(8.551302106422872,)",0.39977500577808645,11
6134.0,"(8.660662314763167,)",0.3984609524848522,12
6135.0,"(8.760395208718828,)",0.402949602848146,10
6136.0,"(8.902159587346231,)",0.41133267357249087,9
6137.0,"(8.706273690721904,)",0.4036659699903204,11
6138.0,"(9.046663532597753,)",0.4258545587137362,6
6139.0,"(9.163142886373574,)",0.4408324500214301,5
6141.0,"(8.663727371937277,)",0.4095778277369318,7
6142.0,"(8.837982333451857,)",0.42392174294049256,4
6143.0,"(8.806896651252346,)",0.42361904341226675,4
6144.0,"(8.81340721334997,)",0.4242345748972469,5
6145.0,"(8.673462613878096,)",0.42078849784732725,6
6146.0,"(8.823559389372548,)",0.4253258590513648,5
6147.0,"(9.269731208866684,)",0.44775979848876774,7
6148.0,"(9.256080342700223,)",0.44966119071078403,8
6149.0,"(8.792008205538673,)",0.41471250228787554,8
6151.0,"(9.269026966646736,)",0.43847910327506806,10
6152.0,"(8.702322146395778,)",0.4103919515701552,10
6153.0,"(7.750147767370881,)",0.36483686039781776,13
6154.0,"(7.642888627013486,)",0.36072638402621765,9
6155.0,"(7.290618040220205,)",0.34768070555670944,7
6156.0,"(7.313826376086881,)",0.3513577219618127,6
6157.0,"(7.2363212656175175,)",0.34861802323117563,7
6158.0,"(7.518703343435422,)",0.36931944063185507,7
6159.0,"(7.839338917655193,)",0.37394127974664537,8
6161.0,"(7.143854047732252,)",0.34649317343945063,13
6162.0,"(7.105561992165111,)",0.3498395008620524,10
6163.0,"(7.313880698579625,)",0.34324530473736303,11
6164.0,"(7.496246735521191,)",0.3591341072031138,14
6165.0,"(7.703748152795546,)",0.3693419580898727,14
6166.0,"(7.792095852862985,)",0.3748962536540233,13
6167.0,"(7.196407167467028,)",0.3494840891635896,14
6168.0,"(6.9843313790021115,)",0.3314437079234625,14
6169.0,"(6.1533221534373785,)",0.29161941854199785,17
6171.0,"(5.513224473507235,)",0.2648188215675375,15
6172.0,"(5.8575167911533566,)",0.28168928308401975,12
6173.0,"(5.351850715549639,)",0.25917592815909557,15
6174.0,"(5.840613113136565,)",0.27931605697984224,11
6175.0,"(6.281539226180298,)",0.3000051843897886,11
6176.0,"(6.843677881109332,)",0.32750015685733697,11
6177.0,"(7.012076844317978,)",0.33540161858736045,13
6178.0,"(7.218166750309835,)",0.3479273269785259,11
6179.0,"(7.523266831392855,)",0.36436838248600306,12
6181.0,"(6.908155983236195,)",0.3379873159951075,16
6182.0,"(6.642966470029187,)",0.32251328271721763,14
6183.0,"(6.522023512159979,)",0.3125729767314132,13
6184.0,"(6.389966382006394,)",0.3072013902236442,14
6185.0,"(6.434416017420477,)",0.3104965603106268,15
6186.0,"(6.648297813622838,)",0.31739705288814296,12
6187.0,"(7.099621268646638,)",0.33809397588838697,9
6188.0,"(7.49380430496068,)",0.3591956382461857,9
6189.0,"(8.071708604338234,)",0.3868502807927352,9
6191.0,"(9.346187737269991,)",0.44491491107486164,9
6192.0,"(9.767693732784554,)",0.4645285439059692,9
6193.0,"(10.14965820109752,)",0.48191887647364184,9
6194.0,"(10.086981886233154,)",0.4781195112206586,9
6195.0,"(9.91158346182512,)",0.4701273601681132,10
6196.0,"(10.071835290325513,)",0.47654488826523816,9
6197.0,"(9.834950377630506,)",0.46163922144797553,10
6198.0,"(9.577604102213945,)",0.4473518354004371,10
6199.0,"(9.137980009151311,)",0.4241366918141244,10
6201.0,"(6.977000455013887,)",0.32531188504775954,14
6202.0,"(6.886286481525012,)",0.3260891494435808,11
6203.0,"(5.9866559699384885,)",0.2894210234719752,11
6204.0,"(4.981346785106269,)",0.23436743593294945,14
6205.0,"(4.76097693248431,)",0.2278434241844204,11
6206.0,"(4.929414859125782,)",0.24429933435556223,10
6207.0,"(5.273286941940319,)",0.26154846498083817,10
6208.0,"(5.7769675466557056,)",0.2697454012340453,10
6209.0,"(6.161789322346735,)",0.2954924684718756,10
6211.0,"(7.496053676872783,)",0.35731664424667803,10
6212.0,"(7.842795966813688,)",0.35920976069376637,9
6213.0,"(8.489450022598321,)",0.39501998534167665,9
6214.0,"(8.250678839311037,)",0.38475814573877093,12
6215.0,"(8.122276076486642,)",0.3831254038816872,12
6216.0,"(8.158875749734904,)",0.3870783961712344,11
6217.0,"(7.751622117454673,)",0.3573648237851533,13
6218.0,"(7.476062405668748,)",0.3445305177932187,12
6219.0,"(7.242534388048952,)",0.3200844404430798,11
6221.0,"(6.262549569153602,)",0.27778354888366297,14
6222.0,"(6.302642525974633,)",0.2793646506253631,12
6223.0,"(5.846662674374822,)",0.26178234062416816,13
6224.0,"(6.24334247920295,)",0.28535230825701136,9
6225.0,"(6.792424675022967,)",0.3192426670156774,9
6226.0,"(7.498730642836771,)",0.35708821730633056,10
6227.0,"(7.725696994398581,)",0.3498373131596184,9
6228.0,"(7.601565787577098,)",0.3508557976008901,11
6229.0,"(7.666190359955632,)",0.35480105725805117,10
6231.0,"(8.151205107847188,)",0.3660407644210084,11
6232.0,"(7.766181104905002,)",0.3605859217002601,12
6233.0,"(6.910821580154407,)",0.32005090557711113,13
6234.0,"(6.425415380828357,)",0.3011892146116729,11
6235.0,"(5.814088212075959,)",0.2820569887926822,13
6236.0,"(5.7881154149874625,)",0.2699432742287562,12
6237.0,"(5.790369956913819,)",0.268898419790672,12
6238.0,"(5.350003322818055,)",0.24753431514225704,12
6239.0,"(5.107503636461441,)",0.2490412932906682,12
6241.0,"(4.613299681837268,)",0.2029693255944911,18
6242.0,"(4.674202294356797,)",0.2066697566541756,18
6243.0,"(4.857211408242247,)",0.21733312454850942,15
6244.0,"(5.021592974584347,)",0.2209017234989121,16
6245.0,"(4.776607151127148,)",0.21503103491707148,16
6246.0,"(4.760590045283275,)",0.2162124138801682,16
6247.0,"(5.055218029283267,)",0.23276578354850472,16
6248.0,"(5.398518118427187,)",0.2516981087515013,16
6249.0,"(5.500778239713039,)",0.2638039756198782,15
6251.0,"(6.294885489936955,)",0.3175154903363862,10
6252.0,"(6.7132136226005725,)",0.3409931872390178,10
6253.0,"(7.123849816069967,)",0.34632792316331606,9
6254.0,"(7.141637631391883,)",0.35557420920742205,10
6255.0,"(7.408526947968852,)",0.36988969727496696,10
6256.0,"(7.791212545854409,)",0.3872373717581266,10
6257.0,"(7.540364777061427,)",0.38213547360411226,10
6258.0,"(7.638488382875385,)",0.3801249206798977,11
6259.0,"(6.898431687340439,)",0.3474996566949964,13
6261.0,"(6.601005033008912,)",0.33651080321374993,13
6262.0,"(6.96024230555538,)",0.35427099998569456,11
6263.0,"(6.968225574025567,)",0.3478884906019457,12
6264.0,"(6.456340167584395,)",0.32543687482964395,13
6265.0,"(6.175542057572334,)",0.31124020797952695,14
6266.0,"(6.415412079188925,)",0.31650209796679646,13
6267.0,"(6.189726722533445,)",0.2961014913648855,14
6268.0,"(6.391022671125461,)",0.30384412693751534,15
6269.0,"(6.369976651209636,)",0.3049919382308997,14
6271.0,"(6.323984931635268,)",0.2993833364225547,12
6272.0,"(6.655290318156014,)",0.31577747947721646,9
6273.0,"(6.754099961675163,)",0.3219749094348094,10
6274.0,"(7.130632578017985,)",0.33947737309341935,10
6275.0,"(7.502348308837928,)",0.3724630037016629,11
6276.0,"(7.783666331633031,)",0.37345149546703904,11
6277.0,"(8.118180644798251,)",0.37249955364823145,12
6278.0,"(8.173564469515798,)",0.38179190560366055,13
6279.0,"(8.443376052939728,)",0.3974409458327306,12
6281.0,"(7.501442191192545,)",0.34560577486947197,16
6282.0,"(6.99718135796316,)",0.3176221969796043,14
6283.0,"(6.934420912813846,)",0.31346830786419133,14
6284.0,"(6.482690187335368,)",0.2926108550022475,16
6285.0,"(5.740903856974535,)",0.25823245556483015,15
6286.0,"(5.638360717381064,)",0.25343983401870807,11
6287.0,"(5.217811047943069,)",0.23627494342820496,9
6288.0,"(5.741621244750187,)",0.26113681096705305,10
6289.0,"(6.536036882564799,)",0.2984761481188535,10
6291.0,"(7.453996759783844,)",0.3486910905339035,9
6292.0,"(8.4624626562208,)",0.3993475405053858,9
6293.0,"(9.401948864665492,)",0.44608140387960776,9
6294.0,"(9.705116383427795,)",0.46245566718112435,9
6295.0,"(9.596706442148216,)",0.4624887406842492,10
6296.0,"(9.619430346484874,)",0.4683779065237869,9
6297.0,"(8.468427704165935,)",0.41049163028299357,13
6298.0,"(8.241038705766039,)",0.39736948415950213,10
6299.0,"(7.4865280749080005,)",0.3584892784515547,10
6301.0,"(6.540586608472594,)",0.3135753506361708,14
6302.0,"(5.424350931679064,)",0.25727130388007124,12
6303.0,"(5.878389971918971,)",0.28046188705968117,9
6304.0,"(6.0119494921219,)",0.28762790672497524,9
6305.0,"(6.270996655177005,)",0.29933857205629527,9
6306.0,"(7.0247073468002625,)",0.3367392487710517,7
6307.0,"(7.99590522566218,)",0.3819019005158229,5
6308.0,"(8.263990262975787,)",0.3951460244743607,6
6309.0,"(8.342016140939739,)",0.39891682492847425,8
6311.0,"(9.310840454918065,)",0.44592811186370424,6
6312.0,"(9.838821321615564,)",0.469829400553062,7
6313.0,"(9.517525428344342,)",0.45443607676122816,11
6314.0,"(9.50178310647891,)",0.4541693061788065,8
6315.0,"(9.557190739623438,)",0.45266886296956477,8
6316.0,"(9.29620495261493,)",0.4396528714528609,8
6317.0,"(8.995019294175146,)",0.4273548076584517,9
6318.0,"(8.719741895669648,)",0.41665511425161506,8
6319.0,"(8.407347240997101,)",0.4029128710576996,9
6321.0,"(7.319274187882143,)",0.355677674701473,13
6322.0,"(7.6115526506461,)",0.3762165760686876,7
6323.0,"(7.76839335132265,)",0.39432978056500484,6
6324.0,"(7.121690694145057,)",0.3647389720760823,7
6325.0,"(6.65136695274212,)",0.32568668422873687,8
6326.0,"(6.876573755500792,)",0.34140829479672097,8
6327.0,"(7.124347977721397,)",0.3628286668255669,8
6328.0,"(7.293043399636283,)",0.3733624070314191,9
6329.0,"(6.8539429260481946,)",0.353101864533103,12
6331.0,"(6.272116518880307,)",0.3272283845058315,10
6332.0,"(6.351581724975652,)",0.3294851068310697,10
6333.0,"(6.420146829897901,)",0.33086429411833285,11
6334.0,"(6.154720613929669,)",0.3048480745645038,13
6335.0,"(5.550101593091677,)",0.2677417998828982,13
6336.0,"(5.594425049637606,)",0.26763695630738454,12
6337.0,"(5.269931691801611,)",0.2554780534606592,14
6338.0,"(5.629423352328049,)",0.27341184755793735,13
6339.0,"(5.91308308362622,)",0.2882445393224884,12
6341.0,"(6.443178908899562,)",0.3197715473790704,16
6342.0,"(6.987132714917409,)",0.35578428243780186,13
6343.0,"(6.602374736146814,)",0.3357541756852171,14
6344.0,"(6.739154066988644,)",0.3232192114686624,13
6345.0,"(6.934502553518341,)",0.34043753736854776,15
6346.0,"(6.093486821869368,)",0.3029082095581804,14
6347.0,"(6.184066813318675,)",0.3110617015373586,13
6348.0,"(6.028525910004331,)",0.29529551998822756,14
6349.0,"(6.40094026472817,)",0.311708937290094,14
6351.0,"(6.416808109581793,)",0.31036067081229374,14
6352.0,"(6.116044280784897,)",0.2906450738538943,15
6353.0,"(6.405005573229535,)",0.3102393787682349,13
6354.0,"(6.812399634551137,)",0.33788479242252967,11
6355.0,"(7.127961811529216,)",0.3571291455155205,11
6356.0,"(7.056848012029559,)",0.35469653526643485,10
6357.0,"(7.552951724685121,)",0.36616059335397255,10
6358.0,"(7.968252435877742,)",0.39183401872453855,10
6359.0,"(8.369426650349686,)",0.4124593821777903,11
6361.0,"(6.051270780291423,)",0.2934277304982577,16
6362.0,"(6.153996339089731,)",0.29918017782809764,12
6363.0,"(5.536444063667398,)",0.262796511520387,12
6364.0,"(4.760366453184097,)",0.22544406417041726,14
6365.0,"(4.115336943090537,)",0.19114631924839104,12
6366.0,"(4.125121749386846,)",0.2016143000468659,12
6367.0,"(4.246975489983302,)",0.21271695564894064,10
6368.0,"(4.937495798764702,)",0.2279579153526757,10
6369.0,"(5.5429768396750445,)",0.26555631400862234,11
6371.0,"(7.4130535046033685,)",0.3569766651787287,9
6372.0,"(8.130630191793925,)",0.3939930575120993,10
6373.0,"(8.942284266880485,)",0.4230668298982284,10
6374.0,"(9.331531290167066,)",0.4575916940356175,12
6375.0,"(9.258484632804358,)",0.4576233837560978,12
6376.0,"(9.535362763342969,)",0.4551241801713553,11
6377.0,"(8.79143024632658,)",0.4277870116181974,14
6378.0,"(8.579183710226033,)",0.41924112695233035,13
6379.0,"(8.198496821961733,)",0.3985508179399693,12
6381.0,"(6.882519990610696,)",0.33380754664262263,15
6382.0,"(6.451983728614511,)",0.3120711565501952,13
6383.0,"(6.4932864106327655,)",0.3148138407848776,9
6384.0,"(6.772799499870314,)",0.32944515846811134,10
6385.0,"(7.316079551764813,)",0.3562248741978178,10
6386.0,"(7.448258580708727,)",0.3643505386485483,11
6387.0,"(7.679867552866543,)",0.3802780027569972,11
6388.0,"(7.9447075737638615,)",0.39315850833730337,12
6389.0,"(8.051681972835961,)",0.40511543083493423,12
6391.0,"(7.602735009005849,)",0.3819368833634496,13
6392.0,"(7.517050479115393,)",0.3787508566541198,15
6393.0,"(6.194417255010479,)",0.3046385264764218,17
6394.0,"(5.657153717591126,)",0.27814948812189405,16
6395.0,"(5.288400157245436,)",0.2564332981771732,15
6396.0,"(4.894465493231213,)",0.2331770932814766,15
6397.0,"(5.057700287971304,)",0.2416345697142519,13
6398.0,"(5.300673698301812,)",0.2523449721144558,13
6399.0,"(6.01063987508167,)",0.28261256621352115,12
6401.0,"(6.814199885645657,)",0.31830440469855814,16
6402.0,"(7.34840180732597,)",0.342646500049887,13
6403.0,"(7.435964882280214,)",0.3434451449987532,13
6404.0,"(7.689392772649714,)",0.35459278765707525,14
6405.0,"(7.439475490302521,)",0.34091953821612414,13
6406.0,"(7.533366663891348,)",0.34641042369548586,14
6407.0,"(8.052183049235687,)",0.3694702215308809,14
6408.0,"(7.843030650745599,)",0.36487581892145715,15
6409.0,"(7.598091019180593,)",0.3549663344827038,16
6411.0,"(6.378987575950874,)",0.30031718356523956,15
6412.0,"(6.220754710766845,)",0.2913495145787169,14
6413.0,"(6.327401504752276,)",0.29453466696451114,14
6414.0,"(5.960995947464742,)",0.2744148521399044,14
6415.0,"(5.941455086295628,)",0.27260404054810367,16
6416.0,"(5.645009499360596,)",0.2561438703701763,15
6417.0,"(5.718674218045189,)",0.257470671263097,16
6418.0,"(6.02811492524823,)",0.2762729065126778,12
6419.0,"(6.313925864170026,)",0.3035794763361783,11
6421.0,"(6.234442053576867,)",0.2849015127036249,15
6422.0,"(5.789248237738915,)",0.2793120598519858,10
6423.0,"(6.360943804834264,)",0.31121606710734623,10
6424.0,"(6.355631219570321,)",0.31410241518140325,13
6425.0,"(6.630953763305171,)",0.3199724416185684,12
6426.0,"(7.026225933263085,)",0.341067176496158,11
6427.0,"(6.571822004007634,)",0.33602553757790077,12
6428.0,"(6.204494970866693,)",0.3137562497531666,13
6429.0,"(6.049085180763004,)",0.30555018057543787,12
6431.0,"(6.497535391059831,)",0.3285439226438722,13
6432.0,"(6.733396600152384,)",0.3403901841939141,13
6433.0,"(7.183678326486801,)",0.35465560300890264,12
6434.0,"(7.525828528591649,)",0.37445837624570544,12
6435.0,"(7.535908660401278,)",0.37534991831546494,14
6436.0,"(7.4041803933689545,)",0.3690865428819924,14
