step,system_mean_speed,0_average_speed,0_queue_length,
3488,4.78460374422323,0.2427338253553,7,
3489,5.36472743116905,0.266621869446191,7,
3490,6.18175908043903,0.302669685058638,7,5
3491,7.48772852206078,0.36187797305189,5,
3492,8.91783826607685,0.427701680216633,5,
3493,9.94011502989054,0.47446977113577,6,
3494,11.0955353441762,0.527653390005686,5,
3495,11.7255220952518,0.555795873492545,8,
3496,11.3875240186348,0.542225054522695,9,
3497,11.6050710313577,0.552120732503471,7,
3498,11.6093443844067,0.549297659863385,7,
3499,11.0960001874327,0.532298155151865,7,
3500,10.2852256529951,0.498214709094091,7,11
3501,8.53754787135953,0.411863596753063,11,
3502,7.83765802114232,0.382278835721323,5,
3503,7.61819420655387,0.379371579233337,4,
3504,7.44796387596322,0.371789722691783,5,
3505,6.98657567734972,0.332346741655026,6,
3506,7.2229401331106,0.344114856995416,4,
3507,7.59342187040396,0.367444019491245,5,
3508,7.32428037530427,0.358035700692893,6,
3509,7.61518169376235,0.377978960270054,5,
3510,7.92684948705626,0.404119042082148,7,9
3511,7.36777311333509,0.361552116301913,9,
3512,7.58347036961281,0.371983278621798,9,
3513,7.29423372093174,0.3570680907258,11,
3514,7.03055780826751,0.328090554907694,11,
3515,7.1475509317207,0.335695094915772,11,
3516,7.11856110999539,0.354970454666594,13,
3517,7.33765266916525,0.366316840350952,13,
3518,7.41006031560246,0.36893046395579,13,
3519,7.37332391130421,0.356792592299771,13,
3520,7.30089620632823,0.361944205677699,13,17
3521,6.04804849018714,0.300566606092439,17,
3522,5.5160908734226,0.278646144535469,13,
3523,5.25979111255703,0.26998462349251,13,
3524,5.28764254499241,0.260642752759599,14,
3525,5.23910206665927,0.259293670905797,14,
3526,4.74671128965803,0.227520699602529,13,
3527,4.90142634578131,0.235766241534216,13,
3528,5.20443864537415,0.255994507960454,13,
3529,5.26883827807248,0.267351329857754,16,
3530,5.70185277414756,0.289863263996291,13,12
3531,6.2152548263024,0.296040105227349,12,
3532,6.42133181978886,0.314412856113172,11,
3533,6.77992418168109,0.332359935699272,12,
3534,7.05004723091036,0.343555122586818,12,
3535,7.0126060487415,0.341432444096164,13,
3536,6.89162405309441,0.343626319396477,13,
3537,6.34137507424412,0.314882799688686,12,
3538,6.56686885053734,0.307593515999657,13,
3539,6.42855836945701,0.312237453892954,13,
3540,6.20311443257757,0.302105527283751,13,18
3541,5.3584944844242,0.26390741691915,18,
3542,5.4326623681305,0.268088632245646,15,
3543,4.94660432481211,0.234461333463432,14,
3544,4.54359948865343,0.219020340797382,16,
3545,4.75884708542721,0.229820018100975,15,
3546,5.06252655306156,0.245451552377692,16,
3547,5.52098488436991,0.270093323289287,13,
3548,5.76139841271379,0.28170806686588,11,
3549,6.33407821279382,0.311426882485393,9,
3550,6.67588234042952,0.33407910311048,10,10
3551,7.38514167705062,0.370277776034285,10,
3552,8.05222555495104,0.402407630562945,10,
3553,8.65858727283108,0.431981047894281,10,
3554,9.15686733612226,0.442729052542631,11,
3555,8.86739192926781,0.423576975079871,11,
3556,9.13354356769742,0.434237907605178,11,
3557,8.63498424481241,0.415965159328399,12,
3558,8.08613623120737,0.388125900159705,13,
3559,7.55129834366123,0.364063491708953,12,
3560,7.4315978959772,0.35740366666454,13,17
3561,6.00417986279563,0.287073499956491,17,
3562,4.69962726486101,0.228024429646256,15,
3563,4.68711299767785,0.229473854707368,11,
3564,3.9715496033253,0.193425424263705,10,
3565,4.48983302564601,0.220875043637842,7,
3566,5.33202965286617,0.262037791349615,6,
3567,6.02287135604168,0.311307379907185,6,
3568,6.5756770221464,0.325616902727838,6,
3569,6.96128898377685,0.325095022648781,9,
3570,7.86852400389454,0.375358506408489,8,8
3571,8.76932628194084,0.417820609141745,8,
3572,9.66080144564115,0.458208386265898,10,
3573,10.332818311946,0.487449997434849,10,
3574,10.8337322687192,0.500308071339222,10,
3575,10.8603780926387,0.502525214348091,11,
3576,10.4940563297019,0.490019913009489,10,
3577,9.60679816561095,0.45141417494181,13,
3578,9.66343026147083,0.452538894303916,11,
3579,8.86231072501478,0.418703311610643,11,
3580,8.55230572478486,0.403711122412264,12,14
3581,7.4029808034649,0.347940682168832,14,
3582,7.2753977561561,0.342251915980106,11,
3583,6.90801955090295,0.327208001679167,12,
3584,6.84131912025727,0.321235188142742,10,
3585,6.71758607116129,0.314388408685988,7,
3586,7.52054857560254,0.353038476827983,7,
3587,7.83467961640954,0.366910520287721,7,
3588,7.98293275362427,0.371315668649223,8,
3589,8.50498892839452,0.396041711662048,7,
3590,8.54071762050109,0.401967835984862,8,9
3591,8.54955192455746,0.402551589820141,9,
3592,8.27584160946772,0.386253916709521,9,
3593,7.92719595937248,0.3722770058229,12,
3594,7.89436813462321,0.367323152134408,10,
3595,7.79081712969496,0.363518971214793,10,
3596,7.9268774018659,0.373935394977661,11,
3597,8.02316149024254,0.379228942049401,11,
3598,7.83197899911037,0.374333158103559,11,
3599,7.62019169011317,0.36344960113072,11,
3600,7.37104292608219,0.350568112967433,11,15
3601,4.97201613060345,0.239498122786042,15,
3602,4.74504744669084,0.229166654595828,8,
3603,5.62597087997881,0.26936779203244,7,
3604,6.48406516719107,0.311837816563838,8,
3605,6.56695644973747,0.313289459015879,11,
3606,6.54111218953372,0.308195942299879,9,
3607,7.63571066227604,0.358375913285642,7,
3608,8.142975438384,0.380907356445246,9,
3609,8.65832790994105,0.403657895431606,9,
3610,8.97809761859667,0.416147311104193,9,9
3611,9.2217608304853,0.427024107499129,9,
3612,10.0333826958363,0.46471498248575,9,
3613,10.5180966313973,0.488276953224335,8,
3614,10.293023352351,0.482737697606694,10,
3615,9.68195114252714,0.455960624004749,11,
3616,9.69633098307156,0.459426165760839,8,
3617,9.32081777411755,0.442768233910005,9,
3618,8.92844509210216,0.425858536587092,10,
3619,8.52951487063947,0.408401040469598,8,
3620,8.45646788329076,0.406790530351182,6,5
3621,8.33096821063879,0.403299639663971,5,
3622,8.26944747263948,0.402692585465539,5,
3623,7.87419025473596,0.398416760095288,7,
3624,7.01663468424974,0.344190927844542,10,
3625,6.44160559176773,0.304666774406276,10,
3626,6.37035283084232,0.301293596548565,7,
3627,6.7078505817656,0.316049610786588,7,
3628,6.89289631535675,0.324980934258563,8,
3629,6.69265761648162,0.330399500714896,12,
3630,6.37883346305886,0.314704147850352,14,12
3631,6.55065017852567,0.314309372612949,12,
3632,6.91412262320871,0.336901470703862,13,
3633,6.80013268899271,0.328376061457233,15,
3634,6.57706791524209,0.317894416108843,16,
3635,6.30462724810187,0.297231900184282,16,
3636,6.18017831827786,0.290358789632016,17,
3637,6.178239862071,0.289748599807569,16,
3638,6.33270812145488,0.296328444646414,17,
3639,6.53239670734132,0.305915156005306,17,
3640,6.80463614575125,0.319610766188609,15,16
3641,6.77047253239054,0.321335689499108,16,
3642,6.94154601900588,0.330954881186628,13,
3643,7.2794510728487,0.347277298732119,16,
3644,7.51217367299539,0.3703870116217,16,
3645,7.64398566668046,0.369390373280938,16,
3646,7.58877849590243,0.35478729836656,15,
3647,7.56962620296227,0.367049820388463,17,
3648,7.18136269956323,0.346516083943022,19,
3649,6.95668772317124,0.322699392535803,20,
3650,6.79368629375284,0.317398894297829,18,19
3651,6.43316934687395,0.300495589181794,19,
3652,6.41068070579072,0.305815422297043,18,
3653,6.44564128574953,0.308300960475161,19,
3654,6.41431186153043,0.301675613700781,20,
3655,6.06577816088419,0.296315579767658,22,
3656,6.15263406747505,0.293351659511277,21,
3657,6.26084760031824,0.29949106638853,22,
3658,5.90975904997687,0.268290137424611,22,
3659,5.90068468908496,0.269324146727445,23,
3660,5.98517470222491,0.273563052988016,25,30
3661,4.54345006163896,0.208685625407839,30,
3662,4.21495709130978,0.191827835382175,26,
3663,4.19904018064187,0.191508202052153,27,
3664,3.78281428958808,0.176024849975987,28,
3665,3.9881878664933,0.185483805989476,27,
3666,4.02401073795828,0.186962880695812,28,
3667,3.66269171823513,0.170626162659682,28,
3668,3.36707405074592,0.157160274816691,30,
3669,3.64629140178963,0.17128938231157,25,
3670,4.1573581049732,0.197710351700969,22,21
3671,4.8364716662986,0.231917935289512,21,
3672,5.47734218688564,0.2645179321435,19,
3673,5.61994793544311,0.282993706684294,19,
3674,5.99183479952562,0.292271250034173,18,
3675,6.25219615010728,0.305846816628223,19,
3676,6.39316072156227,0.30752075318956,19,
3677,5.9946695462533,0.285752003437711,19,
3678,6.15369464638458,0.293043568631929,19,
3679,6.04307119229154,0.290059165942377,19,
3680,5.96468834305206,0.278514337957228,19,24
3681,5.37829171559273,0.262218405893027,24,
3682,4.95200315346829,0.242422907409162,20,
3683,4.13286305306539,0.207459173798662,21,
3684,3.83596802527332,0.184590293914036,22,
3685,3.16117142923007,0.156707716093394,21,
3686,3.16708859235269,0.158542227730084,22,
3687,3.5449968427444,0.177621949232499,22,
3688,3.7348147996259,0.196008083411363,22,
3689,4.09832500258161,0.205125488552445,23,
3690,4.51781963357756,0.222958430371255,22,23
3691,4.96463107274424,0.232167701969283,23,
3692,4.8049365683439,0.225982893734572,23,
3693,5.1378958513738,0.242858638247119,24,
3694,5.33878571144257,0.253393598581161,24,
3695,5.13747680878092,0.237997512976655,25,
3696,5.12625004599219,0.238537817837985,24,
3697,4.74631689537136,0.220357537127966,27,
3698,4.68674327134993,0.217879513158974,24,
3699,4.71175344347916,0.217702439915767,24,
3700,4.42514432340361,0.209759009588327,21,22
3701,3.93877387475683,0.189327729129552,22,
3702,3.83899735618565,0.183731184580774,16,
3703,4.28339240403315,0.189671297037001,15,
3704,4.86922408418069,0.220543651715615,13,
3705,5.43421483169539,0.245450468382884,13,
3706,5.93566819852341,0.269150117330388,12,
3707,6.35106424632653,0.27881073641479,12,
3708,6.3376007088879,0.285469344793498,14,
3709,6.46272700604451,0.293162980990547,13,
3710,6.81249478508911,0.296403553817348,14,15
3711,7.08623499482783,0.308986364248962,15,
3712,7.04927667039829,0.32152965989762,15,
3713,6.67066104677449,0.305373084025059,18,
3714,6.00719341008066,0.278168261431673,15,
3715,6.02169258784672,0.268302788350425,16,
3716,5.6033204200021,0.252997747384383,17,
3717,5.80314179458491,0.262799271319443,17,
3718,5.49448687494066,0.248865550334224,17,
3719,5.32387106761566,0.249985660046721,17,
3720,4.23150658442903,0.196920523098336,18,22
3721,3.87831194106608,0.180467147507358,22,
3722,3.52344000050806,0.170334765781361,20,
3723,3.92703782263927,0.187055449960373,19,
3724,3.63840390716669,0.178160798220163,22,
3725,3.69063428974293,0.166642228134085,23,
3726,4.1174694690914,0.18571373047589,21,
3727,4.29932965364328,0.194747551078722,21,
3728,4.71956170074842,0.213785054055127,21,
3729,4.35270893710189,0.200310740868343,24,
3730,4.6610365684342,0.214522273723299,21,17
3731,4.87257062289896,0.225201377844374,17,
3732,5.09399324279416,0.236497606124405,16,
3733,5.64180938485482,0.262264926000024,16,
3734,6.05834502491282,0.281820032321796,15,
3735,6.28277644298505,0.290145146906964,15,
3736,6.5412446126331,0.300987446488814,14,
3737,6.7089520100503,0.309342712245157,15,
3738,6.1871317226275,0.285000246732364,15,
3739,5.88268064115562,0.273344799837486,16,
3740,5.58449649235822,0.263423282774999,15,18
3741,5.19051941922185,0.245885569682767,18,
3742,5.42801948379274,0.259545847054698,14,
3743,5.88981760876006,0.281707396919793,14,
3744,5.67000547908389,0.265249274353654,14,
3745,5.46340407580539,0.256291871846957,18,
3746,5.12518792887394,0.241636859557849,15,
3747,5.0754596061053,0.234754065121902,17,
3748,4.48734941173494,0.204081517263876,18,
3749,4.36953424615438,0.196663475512975,18,
3750,4.80504096386179,0.21507951778385,15,13
3751,5.35676252424623,0.238250074024707,13,
3752,5.5613215462339,0.248554195652286,11,
3753,6.20271788409216,0.276392707703513,11,
3754,6.6422166233228,0.298175564564379,11,
3755,7.23348023629738,0.322286375328576,11,
3756,7.73138129141483,0.343311640155191,12,
3757,8.12458942223151,0.358206109907604,12,
3758,8.12195454217799,0.359643982667223,12,
3759,8.08127664958241,0.356563971973773,11,
3760,8.02739145376346,0.352821192722256,12,17
3761,6.55601753612655,0.29266859676988,17,
3762,6.06995582897736,0.269779362669944,13,
3763,4.26275823843848,0.181890258602814,13,
3764,3.45533191950017,0.15136178743665,15,
3765,3.31277881755571,0.145269496081832,13,
3766,3.83146874764278,0.177878801456423,9,
3767,4.30765905249096,0.205043751770013,10,
3768,5.00265084937801,0.238691078246581,9,
3769,4.8672712363187,0.222213253172693,10,
3770,5.89399092250996,0.268808373186084,9,9
3771,7.10283246482334,0.331591622887429,9,
3772,8.29224428085488,0.3899386067471,10,
3773,8.98116062826557,0.423555258823442,10,
3774,9.32485574472534,0.448717246128182,9,
3775,9.98291995309776,0.469659628212196,9,
3776,10.244422696396,0.485139861110697,9,
3777,8.68091705304291,0.407693408457197,13,
3778,8.67269709447585,0.406239936829202,9,
3779,7.48603324333108,0.348180028137007,9,
3780,7.24333114303972,0.338350830278812,9,13
3781,6.30430300442653,0.285119851355775,13,
3782,5.95320976750504,0.285533637450854,11,
3783,6.44209120747112,0.308323172832239,9,
3784,6.82631902863405,0.316016603689286,10,
3785,7.3703737793994,0.345303506666309,10,
3786,8.19876204245813,0.384382189751707,10,
3787,8.29720829838309,0.392648353115588,10,
3788,8.62937357334335,0.398467848138414,13,
3789,8.93798059478872,0.432418060101939,12,
3790,8.69891002815347,0.415380445456118,12,12
3791,8.57800406548038,0.393869487691338,12,
3792,8.65961905607534,0.397028808730571,13,
3793,7.36577110541238,0.342788441251736,16,
3794,7.02206893199236,0.327022144173238,14,
3795,6.68694059079339,0.309728470637543,14,
3796,6.47596487143366,0.299875231298778,15,
3797,6.26578556085187,0.290824336724365,12,
3798,6.47158815609933,0.303258406988539,11,
3799,6.23360375154354,0.296035976340767,10,
3800,6.53393585925578,0.310561663208695,10,15
3801,5.89217826399797,0.298529306771125,15,
3802,5.69955702919742,0.287899705475284,12,
3803,5.60866988669427,0.265900395341212,12,
3804,5.57688552408642,0.268572939883894,14,
3805,5.73679657032429,0.281087045246571,14,
3806,5.6166974219958,0.273961923516484,14,
3807,5.50265600283913,0.271262313701845,15,
3808,5.3851828211792,0.275109647604859,15,
3809,4.95877678000916,0.253044134853708,19,
3810,5.14336914469056,0.244619377055662,16,16
3811,5.4679869592456,0.269527093559386,16,
3812,5.5571258793901,0.273075853809565,16,
3813,5.24964142686648,0.257409479216676,20,
3814,5.40094607050258,0.263485333924949,17,
3815,4.37351581699941,0.209377832202641,18,
3816,4.49638881777554,0.21529345190487,17,
3817,4.77215151667938,0.227284683308596,17,
3818,5.07349236736087,0.241211969978386,18,
3819,5.32609035343019,0.248411394207486,15,
3820,5.88554325478365,0.288036335650598,13,16
3821,5.92368039995836,0.289861790189176,16,
3822,6.32733140733378,0.307947770602193,11,
3823,6.27656811161724,0.298949234135097,10,
3824,6.90224314141545,0.330901955323933,10,
3825,6.90341247037584,0.331451841469719,13,
3826,7.09602458049744,0.344930498166405,10,
3827,7.34606341008821,0.36415042529853,10,
3828,7.2471999275187,0.358672533916725,11,
3829,7.01740731959405,0.354084425073074,10,
3830,7.43912510442978,0.365354886311064,11,11
3831,7.17911501358956,0.356669343726356,11,
3832,7.29414748267938,0.366495071932386,11,
3833,7.07190315805853,0.362762561482526,12,
3834,7.27163954594677,0.35916396240083,12,
3835,7.3351873462842,0.360199457083917,13,
3836,7.36517478843274,0.360955871815088,13,
3837,7.09840382811561,0.344665126921455,13,
3838,6.12250550126013,0.299319032240565,10,
3839,6.29582591094289,0.310421570343727,8,
3840,6.18997684923855,0.308168871489275,7,11
3841,5.67151007952241,0.282762758388899,11,
3842,6.10737588807197,0.329476005907418,7,
3843,6.51120256079818,0.334065190910682,8,
3844,5.76428970175414,0.272486101328776,10,
3845,5.90364496343091,0.288638615519483,10,
3846,6.26938586857305,0.306065521374116,10,
3847,6.56854268429216,0.320188208686855,11,
3848,6.83847595501083,0.321273002021237,10,
3849,7.33893486133647,0.344510096314038,10,
3850,7.51366151813782,0.351809302136188,12,9
3851,7.32420054178433,0.349411184029436,9,
3852,8.23479031527272,0.391984654627568,10,
3853,8.86775194774687,0.424782484701578,11,
3854,9.34313199819791,0.446350559425993,8,
3855,9.59051832318605,0.457920578784501,7,
3856,9.97587246520953,0.477838025922139,5,
3857,9.75418149198588,0.461811636160227,7,
3858,10.397798905594,0.490573594227365,4,
3859,10.3366310418874,0.486862736990264,5,
3860,10.1913339535211,0.478778688837054,6,6
3861,9.96233136473211,0.469593979052966,6,
3862,10.0901775489447,0.474650710719325,4,
3863,9.64897592066469,0.453967846680527,5,
3864,9.32729632649349,0.436005151570423,5,
3865,8.18295738734005,0.38386153523522,7,
3866,7.96577018130498,0.375279883359318,6,
3867,7.22552606601849,0.337981607718509,6,
3868,7.1894048450546,0.338522005530296,8,
3869,7.18119515368458,0.337976307780436,7,
3870,7.01085333028472,0.327284664664284,6,6
3871,6.79661678965648,0.314091002284359,6,
3872,7.0710906228918,0.326724901682508,6,
3873,6.720682927698,0.310104533220095,10,
3874,7.15425632528369,0.328483600287854,8,
3875,7.64668426898642,0.349279886334696,8,
3876,8.21214698679491,0.373636036289899,9,
3877,8.69583989450485,0.392693713181215,9,
3878,9.23032698816392,0.416173331986309,10,
3879,9.27129552362708,0.41346694843799,10,
3880,9.48951279964983,0.421192737879698,10,15
3881,8.24049220992315,0.361623281735877,15,
3882,8.24835441841836,0.360637485618584,12,
3883,8.15019941904582,0.358948849580153,12,
3884,8.06907727886971,0.360414443308456,13,
3885,7.35305561304948,0.339893093427861,12,
3886,7.88245172193843,0.368949115346945,9,
3887,8.02708061810487,0.379742900494486,8,
3888,7.66141580707384,0.365508757685088,7,
3889,7.14750862648969,0.343874911570031,10,
3890,7.2434591036386,0.35741332233217,7,7
3891,6.89000636314475,0.337151911363929,7,
3892,7.14463933927844,0.351388393609573,7,
3893,7.34345697035489,0.346747369668529,7,
3894,7.71992282388252,0.365675553296561,7,
3895,6.7544423544747,0.320265015921138,8,
3896,6.93482812885505,0.327112802983937,8,
3897,6.75120682254905,0.302589762302008,8,
3898,7.07647313757754,0.316462749431454,9,
3899,7.24559300638725,0.320704977698533,9,
3900,6.89730288802315,0.31218507050447,9,14
3901,6.12015057879863,0.275699084505983,14,
3902,5.44582404984504,0.249376077479086,8,
3903,5.77676309805063,0.275679603261004,7,
3904,5.51966864409206,0.264668264329994,10,
3905,5.59315048913566,0.244373596337215,8,
3906,5.91616485771083,0.265174032257107,8,
3907,6.33263601144576,0.284896230054586,8,
3908,6.2403666041106,0.279731677553284,9,
3909,7.08599012184351,0.316754796264168,7,
3910,7.3264114448018,0.312845100441221,8,8
3911,8.07540614387378,0.345274575270444,8,
3912,8.24610297199769,0.354831920156279,8,
3913,8.83682440983208,0.380894026166356,9,
3914,9.17265486830125,0.393717711545303,9,
3915,9.35553801935275,0.402512340673195,9,
3916,9.39765019026848,0.407480542355007,7,
3917,8.91470152405753,0.39218742278817,5,
3918,8.9389177792536,0.400445621804518,5,
3919,8.96876080764911,0.407097886083517,5,
3920,8.89215881909386,0.421438391929122,5,10
3921,7.42602071419445,0.339425647081706,10,
3922,7.11406398658553,0.333518337094972,6,
3923,6.91525606756949,0.329656998929313,6,
3924,5.75813719990524,0.268102832896858,9,
3925,6.00323840070782,0.281527069134098,8,
3926,5.84396637794583,0.282279203007642,7,
3927,5.91291916237199,0.276102606757961,8,
3928,5.76343918449564,0.270576912861239,9,
3929,6.2557156350983,0.293192851820045,10,
3930,6.61269168391346,0.312952142708212,10,10
3931,7.38672801094019,0.350256094810844,10,
3932,7.00669548274187,0.337346673264389,8,
3933,8.00637329589442,0.387873680429029,6,
3934,9.06182279800717,0.440457156788829,6,
3935,9.58421125850081,0.465586174335193,7,
3936,10.1439121132842,0.518837527037429,6,
3937,9.42175377538448,0.466740577620739,9,
3938,9.68891061744353,0.478098657064307,6,
3939,9.95129277626313,0.464877461563219,6,
3940,10.0888401797887,0.476349847706295,6,10
3941,8.48523285884506,0.403361099650998,10,
3942,8.6195067752465,0.408798873555683,6,
3943,8.98183880363682,0.43301011899852,6,
3944,9.09271327121436,0.438246520550259,7,
3945,9.13840254027442,0.422954534190193,6,
3946,8.97726267608537,0.413837624767376,6,
3947,9.44796992619868,0.437989640272007,7,
3948,9.09501225373568,0.429484749090411,8,
3949,7.99919574510258,0.378452089283446,9,
3950,7.65168982578065,0.353883086615597,9,9
3951,7.39165563113464,0.344170895799517,9,
3952,6.74903058227553,0.321456515252923,6,
3953,5.85361601675095,0.279835739754507,8,
3954,6.14069873823674,0.292020571964185,6,
3955,6.65688093786803,0.317147482884809,6,
3956,7.34620339732595,0.351675356889868,7,
3957,8.05984426916585,0.386244618985128,7,
3958,8.79780448962794,0.421355421002524,7,
3959,9.56080477020977,0.459779226946866,7,
3960,9.86913878040801,0.479218549968077,8,12
3961,8.09457943020336,0.392366860422797,12,
3962,7.26863951816575,0.346137643715165,10,
3963,6.98314309401689,0.327947186174677,9,
3964,7.08855658874995,0.328768790135914,10,
3965,6.78439725517239,0.31673935050165,11,
3966,7.06787671056485,0.32646277764588,6,
3967,7.73832937968892,0.35919512388286,5,
3968,8.58781753482572,0.398808862655239,5,
3969,8.35954627770207,0.387648412715078,8,
3970,8.91832512386894,0.412847633303716,6,5
3971,9.80632266566172,0.453659542116933,5,
3972,10.5976686423592,0.489988419268929,5,
3973,11.2379142259005,0.519292982542196,5,
3974,11.3595425394209,0.52406238521584,6,
3975,10.8683210625645,0.499927774037054,7,
3976,10.8189648773809,0.498043008975387,8,
3977,10.4073663413436,0.481177920747049,7,
3978,9.96431207967152,0.458432830097251,7,
3979,9.44090209303003,0.436833713629504,8,
3980,8.71712877057369,0.405805492285711,8,9
3981,6.6997963414494,0.321851697258354,9,
3982,6.85062940969994,0.330671114805004,4,
3983,6.71677906933089,0.322253549856378,4,
3984,7.13002164846661,0.342340273793407,4,
3985,6.78062048591216,0.345511349640884,8,
3986,6.70201222082341,0.324768566886262,5,
3987,6.85708559423852,0.329429440366289,6,
3988,7.06267693681463,0.315428576471891,7,
3989,7.64858609531177,0.350462366749453,6,
3990,7.93393084675611,0.367113852021211,7,7
3991,8.50485625362388,0.391393376816617,7,
3992,9.10458964786897,0.418792720750356,8,
3993,9.06818071607876,0.402243909353775,8,
3994,8.79551788222974,0.383822001750486,9,
3995,8.55196979725564,0.368820801387,9,
3996,8.13468661495691,0.348649424278613,9,
3997,7.56223712711499,0.327443493812837,8,
3998,7.58279393988817,0.338530060737458,7,
3999,7.07803289630034,0.324350310487497,6,
4000,7.21651456790218,0.336861490333817,6,11
4001,5.61332863314512,0.295933874964851,11,
4002,5.62352867979062,0.284046472962096,8,
4003,5.83660813171776,0.29371423708419,8,
4004,5.68120446421388,0.261226472500074,10,
4005,4.93851269579963,0.229706606290256,10,
4006,5.04375904355947,0.231159132128484,8,
4007,5.39070105304062,0.244414213996514,10,
4008,5.40729398249638,0.252756126450161,9,
4009,5.84676963894024,0.257592035182767,10,
4010,6.67466368213464,0.291946214674037,9,9
4011,7.22181413842576,0.317379366246303,9,
4012,7.88163376343917,0.346221792720145,11,
4013,8.67551897990662,0.384706782394431,7,
4014,9.66002923710617,0.443250654680526,5,
4015,10.0756637799538,0.465070009160077,7,
4016,10.1308508715574,0.44787965953412,6,
4017,9.29711193600107,0.41974262170929,9,
4018,9.60333800568806,0.434972522537699,6,
4019,9.88587406169006,0.451148163349884,6,
4020,10.0366121840407,0.449098232553647,6,10
4021,8.01436027193241,0.359332061983838,10,
4022,7.82698147989455,0.35323625848447,8,
4023,7.9245235304074,0.358824027009335,6,
4024,7.42928102748373,0.336432750718799,7,
4025,7.22618469422308,0.32973387686066,6,
4026,7.21695940442027,0.338093049867521,5,
4027,8.05902926249441,0.380006999259839,3,
4028,8.33689859519222,0.393690749284384,5,
4029,9.00579767710439,0.443300023545074,4,
4030,9.59105385178103,0.457501715314585,5,5
4031,10.1371847519276,0.46500019516751,5,
4032,10.6832361157435,0.489360886118832,6,
4033,10.0737905716382,0.460494227606685,10,
4034,10.3434082499263,0.472126019485135,7,
4035,10.2396434115529,0.463445001502456,7,
4036,10.2083717029729,0.46096338598912,8,
4037,9.99710535331541,0.450059058343754,8,
4038,9.08451592875717,0.415085485787838,8,
4039,8.67685115509409,0.391339725836057,8,
4040,8.26922827404692,0.376817109155461,9,11
4041,7.3419466775263,0.333116148930276,11,
4042,6.75787581760444,0.306192311358894,5,
4043,7.21751400529071,0.327561819095255,6,
4044,7.13358314476512,0.324517480404611,8,
4045,7.61067261182094,0.349610085227011,7,
4046,8.01060372893831,0.370137466708581,7,
4047,7.55849079055457,0.35711563458462,8,
4048,7.7420357774863,0.369797520879872,8,
4049,7.16611799077247,0.344580503049435,12,
4050,7.18122864638883,0.346118816328111,9,10
4051,7.53615636286937,0.361509730139217,10,
4052,7.79895445308305,0.375020747119213,10,
4053,7.86241409859911,0.365043813311087,11,
4054,8.14331666509745,0.375945749210011,11,
4055,6.97470028953706,0.315945746478984,12,
4056,7.1961145761622,0.324754677814018,13,
4057,7.10344101826009,0.321898172131591,13,
4058,5.85360499033241,0.270885992940822,13,
4059,6.11880404888327,0.283233122542654,13,
4060,6.29566579800435,0.2910202804236,13,18
4061,5.41172811465062,0.253790476091589,18,
4062,5.03891529648841,0.240180486976058,10,
4063,4.93862402508634,0.230676288065978,8,
4064,5.47795316113256,0.254994997456791,8,
4065,5.47377393346727,0.254136027670475,11,
4066,6.11533382091622,0.28278688700204,8,
4067,6.87082494927424,0.316399270010311,8,
4068,7.42581493437313,0.340775580179461,9,
4069,8.14629712063184,0.371271174799396,8,
4070,8.51511868704699,0.387945669522069,9,9
4071,9.01320394239979,0.408263756556696,9,
4072,9.57119681365476,0.432256763614225,9,
4073,9.47134474547805,0.425260104869382,9,
4074,9.54645716849763,0.427468098802617,9,
4075,8.91342762751092,0.402491308266798,9,
4076,8.53658156285771,0.381875116919508,9,
4077,8.62844619677088,0.387049099935168,10,
4078,8.52998037001916,0.389261177713013,8,
4079,8.31263178478056,0.399324070311698,7,
4080,7.96663942612327,0.399751467634268,7,10
4081,6.28341387631632,0.298783116713663,10,
4082,6.00517931379412,0.291117454483345,6,
4083,6.2500582138104,0.312831354266082,6,
4084,6.29457801942456,0.317338017214264,7,
4085,5.18896280895648,0.269622093506591,9,
4086,5.33852880263447,0.277026332208645,7,
4087,4.65433200385559,0.245326719215347,7,
4088,5.24611745944072,0.255835887874008,8,
4089,5.89986559319318,0.282602191635841,9,
4090,6.33165559138498,0.298634946786574,11,8
4091,6.84930394376427,0.306359593615546,8,
4092,8.14089049480362,0.365664955345756,8,
4093,9.38289944533391,0.423368180214697,9,
4094,10.4348724684698,0.47276210031631,9,
4095,10.5713368984244,0.488733234137711,8,
4096,11.2626728596061,0.534602722826858,6,
4097,10.5468937222522,0.503052943760866,9,
4098,10.7723646058307,0.494525396097915,6,
4099,10.8269243614905,0.508081562268531,6,
4100,10.7806444397202,0.508368738385917,6,10
4101,9.1893500830659,0.436690714482249,10,
4102,9.2680680845003,0.441017484955375,6,
4103,9.18229120037792,0.425677641840195,6,
4104,9.12919944475575,0.423726945229364,6,
4105,9.2508550568918,0.429621694028303,7,
4106,9.05048577857995,0.425457342391506,7,
4107,8.29453880733685,0.391279679184934,9,
4108,7.71664872768684,0.364259192463708,11,
4109,7.47818529715113,0.352740929753077,10,
4110,6.78622137776189,0.327102511458108,11,9
4111,6.60118496238983,0.324671582118281,9,
4112,6.12319652418432,0.307764945452854,7,
4113,5.52199295870083,0.28160613632877,10,
4114,5.73543228277273,0.270473186462678,8,
4115,6.06676925017221,0.289151314620472,9,
4116,6.06296765272816,0.288306327580642,12,
4117,6.11638785085011,0.295844547173209,12,
4118,6.48947356577273,0.302234148703418,10,
4119,6.23082738012153,0.290884496815877,10,
