step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,0_queue_length,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0
5.0,3,0.0,0.0,3.396746854473539,3,0.0,0.16523249346698474,3,3,0.0
10.0,1,0.0,0.0,9.070897836485592,1,0.0,0.46561100719215426,1,1,0.0
15.0,0,0.0,0.0,16.061335778129745,0,0.0,0.7928911745515187,0,0,0.0
20.0,0,0.0,0.0,13.285887122325736,0,0.0,0.6389906580057518,0,0,0.0
25.0,0,0.0,0.0,10.136594488263503,0,0.0,0.4614759173658299,0,0,0.0
30.0,4,10.0,0.43478260869565216,10.760171788403671,4,10.0,0.434349221999937,4,4,10.0
35.0,5,22.0,0.9166666666666666,5.996979147047216,5,21.0,0.23250078699771828,5,5,21.0
40.0,6,52.0,2.260869565217391,7.659269453206977,6,51.0,0.20188645776914818,6,6,51.0
45.0,6,58.0,2.9,7.445768327551532,6,57.0,0.31222150374678603,6,6,57.0
50.0,5,71.0,3.227272727272727,7.921219845848427,5,70.0,0.32467862840233097,5,5,70.0
55.0,2,34.0,1.7894736842105263,9.21426773854605,2,55.0,0.35431052989860695,2,2,55.0
60.0,3,24.0,1.411764705882353,11.999349364868522,3,24.0,0.5230224030935366,3,3,24.0
65.0,4,33.0,1.5,8.039111246909943,4,33.0,0.27200319236991516,4,4,33.0
70.0,2,43.0,2.0476190476190474,10.956221823371793,2,43.0,0.4493462906296422,2,2,43.0
75.0,2,3.0,0.17647058823529413,14.049990993176326,2,3.0,0.7243565972183619,2,2,3.0
80.0,1,6.0,0.375,13.354546042354263,1,6.0,0.5243283091387114,1,1,6.0
85.0,4,11.0,0.4782608695652174,7.7316154434223945,4,11.0,0.199620126766179,4,4,11.0
90.0,6,26.0,1.1304347826086956,8.039781437646337,5,23.0,0.30833099392070035,5,5,23.0
95.0,3,20.0,1.0,11.77842291334212,3,20.0,0.6052375091180495,3,3,20.0
100.0,3,35.0,1.5217391304347827,10.983022152651449,3,35.0,0.40335664847660985,3,3,35.0
105.0,2,34.0,1.4782608695652173,9.454774080184405,2,34.0,0.40423669227917436,2,2,34.0
110.0,5,51.0,2.55,10.838689564904959,5,51.0,0.4151784305120336,5,5,51.0
115.0,4,24.0,1.0434782608695652,6.81509975321217,4,24.0,0.2521344207292623,4,4,24.0
120.0,5,36.0,1.8,7.525123524858481,5,36.0,0.27526480776390244,5,5,36.0
125.0,5,34.0,1.4166666666666667,7.757422299835021,5,33.0,0.37038884297721886,5,5,33.0
130.0,4,54.0,2.16,9.520270728121229,4,53.0,0.43872133140462405,4,4,53.0
135.0,1,16.0,0.7272727272727273,11.391882450985927,1,34.0,0.5243681886574569,1,1,34.0
140.0,3,27.0,1.35,11.61041432252238,3,26.0,0.46663082586275173,3,3,26.0
145.0,6,8.0,0.36363636363636365,6.420056750207332,6,8.0,0.22500287697868404,6,6,8.0
150.0,4,21.0,1.05,8.762853762422925,4,21.0,0.39202777310553444,4,4,21.0
155.0,4,20.0,1.0526315789473684,11.103579751559142,3,18.0,0.53774844079541,3,3,18.0
160.0,5,45.0,2.8125,9.832618668992488,4,38.0,0.36561174057136386,4,4,38.0
165.0,6,43.0,2.15,4.7169573849508,5,26.0,0.16089336435830837,5,5,26.0
170.0,4,45.0,2.0454545454545454,8.423323345864686,4,40.0,0.3690940998532859,4,4,40.0
175.0,2,14.0,0.7777777777777778,12.44125468006507,2,13.0,0.6954145276499429,2,2,13.0
180.0,2,24.0,1.0909090909090908,11.040744433859821,2,23.0,0.47606846933890856,2,2,23.0
185.0,3,19.0,0.7307692307692307,8.925053729708292,3,19.0,0.41187133437909174,3,3,19.0
190.0,4,35.0,1.5217391304347827,11.923309007635225,3,31.0,0.5406696930877279,3,3,31.0
195.0,2,8.0,0.3333333333333333,8.48255860986618,2,8.0,0.36469808356173844,2,2,8.0
200.0,3,23.0,1.0454545454545454,9.585784770779881,3,23.0,0.35772664639929674,3,3,23.0
205.0,3,18.0,0.782608695652174,9.29265527918124,3,18.0,0.3944934885202273,3,3,18.0
210.0,5,38.0,1.6521739130434783,7.785235526114004,5,38.0,0.36124433837995373,5,5,38.0
215.0,4,30.0,1.5,8.779907364727144,3,29.0,0.40615872915284057,3,3,29.0
220.0,4,38.0,2.111111111111111,10.61014556915252,4,38.0,0.4698189152656373,4,4,38.0
225.0,5,9.0,0.45,7.484109124637629,5,9.0,0.3326917519073672,5,5,9.0
230.0,1,14.0,0.8235294117647058,10.321715948595521,1,14.0,0.4975953770844976,1,1,14.0
235.0,0,0.0,0.0,12.21120940444512,0,0.0,0.7726512704451818,0,0,0.0
240.0,2,9.0,0.6923076923076923,12.98169321013369,1,4.0,0.598355012881891,1,1,4.0
245.0,5,19.0,1.0555555555555556,7.4708507983074135,4,9.0,0.19515499978297587,4,4,9.0
250.0,5,16.0,0.7272727272727273,6.518054173103686,5,16.0,0.30377753442364075,5,5,16.0
255.0,1,5.0,0.22727272727272727,13.534161455889311,1,5.0,0.692092077153634,1,1,5.0
260.0,1,10.0,0.4166666666666667,13.218952539157286,1,10.0,0.5854775593863765,1,1,10.0
265.0,1,15.0,0.6,9.974463226633821,1,15.0,0.4322716174357999,1,1,15.0
270.0,3,25.0,1.0869565217391304,10.684837971577391,3,25.0,0.43877098714136453,3,3,25.0
275.0,6,43.0,1.72,6.107730559207477,6,43.0,0.2140714093255713,6,6,43.0
280.0,7,78.0,3.391304347826087,7.316187922657263,7,78.0,0.18651695181643851,7,7,78.0
285.0,7,92.0,4.380952380952381,7.158817422789416,7,92.0,0.33278562157348934,7,7,92.0
290.0,6,109.0,4.739130434782608,7.520379796603164,6,109.0,0.3164780047350265,6,6,109.0
295.0,3,49.0,2.45,8.946655779760626,3,49.0,0.3709978004728904,3,3,49.0
300.0,3,24.0,1.3333333333333333,12.575963854562522,3,24.0,0.5071029878827703,3,3,24.0
305.0,3,6.0,0.2727272727272727,8.081905307512315,3,6.0,0.2772808650295893,3,3,6.0
310.0,1,11.0,0.5238095238095238,10.192870789319162,1,11.0,0.4656958814428058,1,1,11.0
315.0,2,5.0,0.25,13.66351950527733,1,2.0,0.7178561614070605,1,1,2.0
320.0,2,12.0,0.7058823529411765,12.383094204765651,2,12.0,0.5393364642026037,2,2,12.0
325.0,4,12.0,0.5714285714285714,5.397136594216697,4,12.0,0.20347779471543315,4,4,12.0
330.0,5,27.0,1.173913043478261,7.856602784148831,5,27.0,0.3275020326260632,5,5,27.0
335.0,3,26.0,1.2380952380952381,11.272925707188064,3,26.0,0.6198928364002831,3,3,26.0
340.0,4,46.0,1.84,9.716186012054361,4,40.0,0.40656951818670345,4,4,40.0
345.0,2,28.0,1.1666666666666667,8.768413740127627,2,28.0,0.39815351706553437,2,2,28.0
350.0,5,47.0,2.238095238095238,10.720718084508022,5,47.0,0.47732859121791643,5,5,47.0
355.0,3,21.0,0.875,7.419439704309821,3,20.0,0.2929843283664898,3,3,20.0
360.0,4,41.0,2.05,8.533794180267389,4,40.0,0.2793944733710564,4,4,40.0
365.0,5,35.0,1.5217391304347827,6.989410033554003,5,34.0,0.3779501738446237,5,5,34.0
370.0,4,55.0,2.2,9.245489764860919,4,54.0,0.4575508111283619,4,4,54.0
