step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,0_queue_length,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0
5.0,3,0.0,0.0,3.4897223959789,3,0.0,0.16590857999461847,3,3,0.0
10.0,1,0.0,0.0,8.883332256649028,1,0.0,0.4312369516302169,1,1,0.0
15.0,0,0.0,0.0,16.17833402013136,0,0.0,0.7594744999928948,0,0,0.0
20.0,0,0.0,0.0,13.588294097469895,0,0.0,0.6566547518125164,0,0,0.0
25.0,0,0.0,0.0,10.705846225628449,0,0.0,0.5006117862143811,0,0,0.0
30.0,3,8.0,0.36363636363636365,10.680349711169153,2,6.0,0.43116566270463885,2,2,6.0
35.0,5,23.0,1.0,6.037267624701744,5,23.0,0.271884912759344,5,5,23.0
40.0,7,58.0,2.6363636363636362,7.6948366792832665,7,58.0,0.23679737063093803,7,7,58.0
45.0,8,86.0,3.909090909090909,8.083010399877946,8,86.0,0.3469423656959461,8,8,86.0
50.0,7,111.0,4.826086956521739,6.733917558505651,7,111.0,0.3053410133128861,7,7,111.0
55.0,5,103.0,4.681818181818182,7.835672545815364,5,131.0,0.3093297071750935,5,5,131.0
60.0,6,105.0,5.526315789473684,8.545218344316883,6,105.0,0.342666729080287,6,6,105.0
65.0,7,50.0,2.1739130434782608,5.702688079793992,7,50.0,0.24934815419236941,7,7,50.0
70.0,2,24.0,0.96,9.781993043369743,2,24.0,0.43925034638037525,2,2,24.0
75.0,3,24.0,1.0909090909090908,12.44340170805653,3,24.0,0.6780142904809271,3,3,24.0
80.0,3,39.0,2.0526315789473686,11.875022180509946,3,39.0,0.4822062802071952,3,3,39.0
85.0,4,13.0,0.5909090909090909,5.367873120912555,4,13.0,0.20987406124010805,4,4,13.0
90.0,4,25.0,1.0416666666666667,7.635427220114202,4,25.0,0.31486801691703986,4,4,25.0
95.0,4,21.0,0.9130434782608695,12.003471181996916,4,21.0,0.5802991077143413,4,4,21.0
100.0,4,41.0,1.64,9.980602819682412,4,41.0,0.34871577017487526,4,4,41.0
105.0,4,61.0,2.44,9.261800041548977,4,51.0,0.36878196540384,4,4,51.0
110.0,7,90.0,4.285714285714286,9.341528469420192,7,80.0,0.3850975288240059,7,7,80.0
115.0,6,71.0,2.9583333333333335,5.6685531192780125,6,61.0,0.25493698913414464,6,6,61.0
120.0,6,101.0,4.391304347826087,7.37499644813584,6,91.0,0.20440178323875668,6,6,91.0
125.0,7,60.0,2.4,7.111814804242987,7,60.0,0.28568680184080353,7,7,60.0
130.0,4,57.0,2.1923076923076925,9.26115472176471,4,57.0,0.4211185904444785,4,4,57.0
135.0,1,15.0,0.625,10.350671123102911,1,15.0,0.46602042417171025,1,1,15.0
140.0,5,32.0,1.4545454545454546,10.984325701781612,4,29.0,0.4540735188543669,4,4,29.0
145.0,7,24.0,0.96,6.698531473898376,6,14.0,0.2325811245286059,6,6,14.0
150.0,6,46.0,2.090909090909091,8.233948490450503,5,31.0,0.36289689735746594,5,5,31.0
155.0,6,54.0,2.5714285714285716,10.043233198921756,5,36.0,0.4850742349803425,5,5,36.0
160.0,5,61.0,3.210526315789474,10.003294232939115,5,61.0,0.3081582593436606,5,5,61.0
165.0,3,29.0,1.3181818181818181,5.33970018211386,3,22.0,0.1828335958168958,3,3,22.0
170.0,4,42.0,1.9090909090909092,8.581686824559783,4,35.0,0.3875576000390423,4,4,35.0
175.0,2,11.0,0.55,13.621370633876799,2,9.0,0.7444177865087916,2,2,9.0
180.0,2,21.0,0.9545454545454546,10.505967394152064,2,16.0,0.41303613921196264,2,2,16.0
185.0,2,14.0,0.5384615384615384,8.49616473951272,2,25.0,0.3737319715800962,2,2,25.0
190.0,3,26.0,1.0833333333333333,11.629115460087212,3,26.0,0.49926289965704823,3,3,26.0
195.0,4,20.0,0.7692307692307693,9.130424660625385,4,20.0,0.3769073897202708,4,4,20.0
200.0,4,40.0,1.6,9.46380398571162,4,40.0,0.3159643726316737,4,4,40.0
205.0,5,36.0,1.6363636363636365,7.11517990004259,5,36.0,0.3595605458318479,5,5,36.0
210.0,7,64.0,2.6666666666666665,7.357230501308689,7,64.0,0.331984545665518,7,7,64.0
215.0,4,40.0,1.9047619047619047,7.899621117299482,4,85.0,0.31668922811918926,4,4,85.0
220.0,5,53.0,2.789473684210526,10.300884488851567,5,53.0,0.4210743973281279,5,5,53.0
225.0,6,23.0,1.0,7.686294481322755,6,23.0,0.2775939423124341,6,6,23.0
230.0,2,33.0,1.736842105263158,10.099629125993548,2,33.0,0.43433867914274354,2,2,33.0
235.0,3,6.0,0.35294117647058826,12.45828923790578,2,4.0,0.6373919001207898,2,2,4.0
240.0,2,14.0,1.0,11.64304040712614,2,13.0,0.5142018631790783,2,2,13.0
245.0,3,11.0,0.6111111111111112,6.2817454314468,3,10.0,0.1950030459067597,3,3,10.0
250.0,5,19.0,0.8260869565217391,7.818103051116206,5,18.0,0.3398759719633494,5,5,18.0
255.0,2,10.0,0.47619047619047616,13.138438168368918,2,14.0,0.6339222723795626,2,2,14.0
260.0,2,20.0,0.8333333333333334,11.83120671906201,2,20.0,0.5301728845974876,2,2,20.0
265.0,1,12.0,0.46153846153846156,10.039251655864662,1,12.0,0.46178281377743197,1,1,12.0
270.0,3,24.0,1.0,10.38482236537896,3,24.0,0.4106962115661989,3,3,24.0
275.0,5,20.0,0.7692307692307693,6.823330029389226,5,20.0,0.23025801013227037,5,5,20.0
280.0,6,50.0,2.1739130434782608,8.262727247206675,6,50.0,0.23427129932471613,6,6,50.0
285.0,6,57.0,2.85,7.063026703669296,6,57.0,0.34669044503459556,6,6,57.0
290.0,5,68.0,3.090909090909091,7.718432251150329,5,68.0,0.32695698988246474,5,5,68.0
295.0,2,35.0,1.8421052631578947,8.233912134926806,2,35.0,0.39385562632834387,2,2,35.0
300.0,4,26.0,1.4444444444444444,11.191413779723138,4,26.0,0.47084953515075756,4,4,26.0
305.0,4,33.0,1.434782608695652,8.509060336657685,4,33.0,0.24620515498510515,4,4,33.0
310.0,2,43.0,2.0476190476190474,10.16709660010352,2,43.0,0.4443480280673242,2,2,43.0
315.0,2,4.0,0.23529411764705882,13.987932553094707,2,4.0,0.7306882728010222,2,2,4.0
320.0,1,7.0,0.4375,13.335825243201647,1,7.0,0.657245470112519,1,1,7.0
325.0,4,12.0,0.5454545454545454,7.562526156114294,4,12.0,0.19657845460702547,4,4,12.0
330.0,3,7.0,0.30434782608695654,8.316684478903614,3,7.0,0.37570430083502104,3,3,7.0
335.0,4,23.0,1.15,12.854122603128928,4,23.0,0.6151316462425346,4,4,23.0
340.0,2,25.0,1.1904761904761905,9.734843260608349,2,18.0,0.42799363947766994,2,2,18.0
345.0,3,36.0,1.5,9.356584543676247,3,29.0,0.3990174595491481,3,3,29.0
350.0,4,14.0,0.7,9.945940718468176,4,14.0,0.5120907292612483,4,4,14.0
355.0,4,27.0,1.2272727272727273,8.006176530364597,4,27.0,0.2943622687395272,4,4,27.0
360.0,4,35.0,1.75,8.448232298247126,3,33.0,0.3331611400652434,3,3,33.0
365.0,6,53.0,2.3043478260869565,8.155276680954591,6,53.0,0.34595257862266426,6,6,53.0
370.0,2,20.0,0.8333333333333334,9.283333948188492,2,20.0,0.47092701805582277,2,2,20.0
375.0,2,30.0,1.3636363636363635,11.56944185264799,2,30.0,0.5307959528868593,2,2,30.0
380.0,4,47.0,2.238095238095238,12.160856579348252,4,47.0,0.4927127361555272,4,4,47.0
385.0,6,17.0,0.7083333333333334,6.390554398292584,6,17.0,0.25639998996255753,6,6,17.0
390.0,5,34.0,1.5454545454545454,8.057643635822426,4,21.0,0.36215640836322505,4,4,21.0
395.0,4,29.0,1.5263157894736843,10.364016943566398,4,29.0,0.5210380182492567,4,4,29.0
400.0,4,49.0,3.2666666666666666,11.102417129803689,4,45.0,0.4113074723223504,4,4,45.0
405.0,4,14.0,0.7368421052631579,4.73321272094172,4,10.0,0.16099575000208097,4,4,10.0
410.0,2,21.0,0.9545454545454546,8.859875421325278,2,17.0,0.36269465440877957,2,2,17.0
415.0,2,31.0,1.7222222222222223,13.748188360069319,2,31.0,0.6427212286576812,2,2,31.0
420.0,2,41.0,2.05,10.701886692308815,2,37.0,0.5081434895257729,2,2,37.0
425.0,1,0.0,0.0,7.7170655906910985,1,0.0,0.379649805960031,1,1,0.0
430.0,3,8.0,0.3333333333333333,12.026530838783152,3,8.0,0.5134023392030844,3,3,8.0
435.0,4,21.0,0.8076923076923077,10.29915519821035,4,21.0,0.414989792550937,4,4,21.0
440.0,4,41.0,1.7083333333333333,9.164305105486969,4,41.0,0.26898079491812416,4,4,41.0
445.0,5,39.0,1.6956521739130435,7.673195459812081,5,39.0,0.3267964815399295,5,5,39.0
450.0,7,68.0,2.8333333333333335,7.541169711972046,7,68.0,0.31576010951874034,7,7,68.0
455.0,4,40.0,1.9047619047619047,8.653350099797851,4,40.0,0.35508234044945985,4,4,40.0
460.0,5,53.0,2.789473684210526,10.722343912571436,5,53.0,0.41110144587101005,5,5,53.0
465.0,6,24.0,1.1428571428571428,7.392974678878117,6,24.0,0.3054909901489885,6,6,24.0
470.0,2,34.0,1.8888888888888888,9.842770365761647,2,34.0,0.4876338919067097,2,2,34.0
475.0,2,3.0,0.17647058823529413,12.277784602419775,1,1.0,0.6811726040724859,1,1,1.0
480.0,2,10.0,0.6666666666666666,12.413878045268888,2,9.0,0.5773111137183641,2,2,9.0
485.0,3,11.0,0.6111111111111112,6.492447856848614,3,10.0,0.22823641637222428,3,3,10.0
490.0,5,19.0,0.8260869565217391,7.565859161027684,5,18.0,0.35536824321240945,5,5,18.0
495.0,2,11.0,0.5238095238095238,13.124941955148012,2,11.0,0.6891287640199637,2,2,11.0
500.0,2,21.0,0.875,11.872831513846327,2,21.0,0.5594335532871255,2,2,21.0
505.0,1,13.0,0.5,9.946960834700048,1,13.0,0.47454784135952094,1,1,13.0
510.0,2,22.0,0.9166666666666666,10.667228897249524,2,22.0,0.4260135219397173,2,2,22.0
515.0,5,22.0,0.8461538461538461,6.625636534198303,5,22.0,0.23618823147825574,5,5,22.0
520.0,6,52.0,2.260869565217391,7.538358096852383,6,52.0,0.2127156052814015,6,6,52.0
525.0,6,59.0,2.8095238095238093,7.650655914015393,6,59.0,0.3722776104998286,6,6,59.0
530.0,5,70.0,3.1818181818181817,8.128486060284017,5,70.0,0.3600370344128571,5,5,70.0
535.0,2,35.0,1.8421052631578947,9.290877563591353,2,55.0,0.39984147178136564,2,2,55.0
540.0,3,24.0,1.411764705882353,12.027463574525292,3,24.0,0.5551173477452168,3,3,24.0
545.0,4,33.0,1.5714285714285714,8.025055610961624,4,33.0,0.3483689165369915,4,4,33.0
550.0,2,43.0,2.15,10.94594606682869,2,43.0,0.5178857360187293,2,2,43.0
555.0,1,2.0,0.1111111111111111,14.236663359253924,1,2.0,0.7206676568338778,1,1,2.0
560.0,1,5.0,0.3125,13.531785666321614,1,5.0,0.6979835514868385,1,1,5.0
565.0,4,10.0,0.45454545454545453,7.141166504001961,4,10.0,0.22351340082453927,4,4,10.0
570.0,5,23.0,1.0,7.669425794252454,4,19.0,0.3179542470310664,4,4,19.0
575.0,3,18.0,0.9,11.66171218965562,3,18.0,0.6553086210668981,3,3,18.0
580.0,3,33.0,1.5,10.39447424933625,3,33.0,0.42850796265700064,3,3,33.0
585.0,2,33.0,1.434782608695652,8.834003556977033,2,33.0,0.41733751941221914,2,2,33.0
590.0,5,51.0,2.55,10.712281104871764,5,51.0,0.42464152904878244,5,5,51.0
595.0,5,25.0,1.0869565217391304,6.791669166516821,5,25.0,0.2931726750754126,5,5,25.0
600.0,5,37.0,1.7619047619047619,7.758749395591904,5,37.0,0.26585972726747537,5,5,37.0
605.0,5,36.0,1.44,8.126145610305253,5,36.0,0.3766106054035442,5,5,36.0
610.0,4,56.0,2.24,9.748031439349825,4,56.0,0.4505116570526342,4,4,56.0
615.0,2,18.0,0.8181818181818182,10.967574200533234,1,16.0,0.5625046595264606,1,1,16.0
620.0,3,27.0,1.35,11.930204548714013,3,27.0,0.5544669078206579,3,3,27.0
625.0,5,8.0,0.36363636363636365,6.96675615507871,5,8.0,0.2668910176526796,5,5,8.0
630.0,3,16.0,0.8,8.794893685575945,3,16.0,0.3884968492692483,3,3,16.0
635.0,4,14.0,0.7368421052631579,10.96612778016596,4,14.0,0.5426622407753452,4,4,14.0
640.0,5,39.0,2.2941176470588234,10.576147189918746,4,34.0,0.38042140587141754,4,4,34.0
645.0,6,38.0,1.8095238095238095,4.685104494317394,5,28.0,0.1555796611086855,5,5,28.0
650.0,3,41.0,1.7826086956521738,8.240173115131885,3,41.0,0.3381525709094519,3,3,41.0
655.0,2,13.0,0.65,12.890768222612731,2,13.0,0.7162054828980738,2,2,13.0
660.0,2,23.0,1.0952380952380953,11.00288470683869,2,23.0,0.4021300056462876,2,2,23.0
665.0,2,15.0,0.5769230769230769,8.554320238782827,2,15.0,0.3797046636042629,2,2,15.0
670.0,4,30.0,1.3043478260869565,11.888500411117423,4,30.0,0.5157848280197326,4,4,30.0
675.0,3,18.0,0.6666666666666666,9.494443338966423,3,18.0,0.38724354207194206,3,3,18.0
680.0,5,38.0,1.5833333333333333,9.564121925668578,5,29.0,0.3624133179992267,5,5,29.0
685.0,4,36.0,1.6363636363636365,7.4732944991684995,4,27.0,0.34685347463089716,4,4,27.0
690.0,7,66.0,2.75,7.438645736593948,7,51.0,0.3304726597717167,7,7,51.0
695.0,4,43.0,1.9545454545454546,8.355888439843195,4,37.0,0.326198686829139,4,4,37.0
700.0,5,58.0,3.0526315789473686,10.265182263938087,5,52.0,0.4146123067587373,5,5,52.0
705.0,6,26.0,1.2380952380952381,6.990198966855959,6,26.0,0.24281383288242953,6,6,26.0
710.0,2,36.0,2.0,10.072654740098763,2,36.0,0.46401331145630975,2,2,36.0
715.0,1,2.0,0.11764705882352941,12.534943396788016,1,19.0,0.602136195144028,1,1,19.0
720.0,3,16.0,1.1428571428571428,10.969136145268939,2,11.0,0.5055982905413151,2,2,11.0
725.0,5,19.0,1.0555555555555556,5.591371147360442,4,9.0,0.19237629602404682,4,4,9.0
730.0,4,16.0,0.6666666666666666,7.672967364442182,4,16.0,0.32608966241862347,4,4,16.0
735.0,1,7.0,0.3333333333333333,13.159656554329208,1,10.0,0.6611261851493274,1,1,10.0
740.0,1,12.0,0.5,12.92388015210006,1,12.0,0.6054844066271947,1,1,12.0
745.0,0,0.0,0.0,10.1494462878022,0,0.0,0.4449993940161442,0,0,0.0
