step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,0_queue_length,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0
5.0,3,0.0,0.0,3.5668860426701934,3,0.0,0.1632450816241018,3,3,0.0
10.0,1,0.0,0.0,9.035152829406693,1,0.0,0.42366881314966354,1,1,0.0
15.0,0,0.0,0.0,16.513586981476216,0,0.0,0.7660053627621949,0,0,0.0
20.0,0,0.0,0.0,13.236787363661616,0,0.0,0.6261637036137602,0,0,0.0
25.0,1,1.0,0.041666666666666664,10.810228282490229,1,1.0,0.4887850081865865,1,1,1.0
30.0,2,10.0,0.45454545454545453,10.547668734440936,2,10.0,0.44183977626752907,2,2,10.0
35.0,6,23.0,0.9583333333333334,6.546592800121509,6,23.0,0.2442956032429007,6,6,23.0
40.0,6,53.0,2.409090909090909,8.04970990721478,6,53.0,0.2116416787542298,6,6,53.0
45.0,6,58.0,2.9,7.673650912010006,6,58.0,0.3701125691000467,6,6,58.0
50.0,5,71.0,3.227272727272727,8.047028929772512,5,71.0,0.36621281900059666,5,5,71.0
55.0,2,36.0,1.894736842105263,9.007745307245829,2,36.0,0.40433556303993773,2,2,36.0
60.0,2,23.0,1.3529411764705883,12.291934032644868,2,23.0,0.5263254834308944,2,2,23.0
65.0,5,38.0,1.8095238095238095,8.251285304219206,5,38.0,0.2784598722380383,5,5,38.0
70.0,1,10.0,0.5,9.582375046144696,1,10.0,0.4555798821439015,1,1,10.0
75.0,2,17.0,0.8947368421052632,14.509121314600316,2,17.0,0.6629197745449914,2,2,17.0
80.0,2,24.0,1.3333333333333333,12.585279623791775,2,24.0,0.5659950137900742,2,2,24.0
85.0,6,36.0,1.6363636363636365,6.793284968220522,6,36.0,0.18720303417857878,6,6,36.0
90.0,4,53.0,2.3043478260869565,7.454670015629286,4,53.0,0.32093949639485525,4,4,53.0
95.0,6,79.0,3.590909090909091,11.97193422151446,6,79.0,0.5187406163483569,6,6,79.0
100.0,4,82.0,3.5652173913043477,8.522887554130907,4,82.0,0.36919456041743837,4,4,82.0
105.0,4,102.0,3.923076923076923,9.049307920565166,4,102.0,0.382916118563236,4,4,102.0
110.0,4,22.0,0.9166666666666666,10.41618111933022,4,22.0,0.4678339432333132,4,4,22.0
