step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,0_queue_length,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0
5.0,3,0.0,0.0,3.4891258954884927,3,0.0,0.17868878386751608,3,3,0.0
10.0,1,0.0,0.0,9.011262274496712,1,0.0,0.446773758094542,1,1,0.0
15.0,0,0.0,0.0,15.85708557717959,0,0.0,0.7531364236820389,0,0,0.0
20.0,0,0.0,0.0,13.73556608473901,0,0.0,0.668990222798065,0,0,0.0
25.0,0,0.0,0.0,11.819986163258056,0,0.0,0.5436625202872396,0,0,0.0
30.0,1,2.0,0.09523809523809523,11.344222127928766,1,2.0,0.5220235482445483,1,1,2.0
35.0,5,17.0,0.7727272727272727,6.803495341992822,5,17.0,0.27063100454615174,5,5,17.0
40.0,4,27.0,1.35,7.489645323813522,4,27.0,0.2834193870452301,4,4,27.0
45.0,6,43.0,2.0476190476190474,8.586945559065324,6,43.0,0.3269745720903129,6,6,43.0
50.0,3,30.0,1.4285714285714286,6.704562093918079,3,40.0,0.34293065621306296,3,3,40.0
55.0,3,28.0,1.4,10.034961896819635,2,21.0,0.3830121976345298,2,2,21.0
60.0,3,31.0,1.9375,10.792150842316104,2,19.0,0.5841894129289334,2,2,19.0
65.0,5,34.0,1.5454545454545454,8.0662363723257,5,29.0,0.29296731723266645,5,5,29.0
70.0,0,0.0,0.0,10.385341490001185,0,0.0,0.5090242976754004,0,0,0.0
75.0,0,0.0,0.0,15.801077336122054,0,0.0,0.7841992351304102,0,0,0.0
80.0,1,5.0,0.3125,14.889909929148953,1,5.0,0.6418710202845173,1,1,5.0
85.0,4,10.0,0.47619047619047616,7.20077437616675,4,10.0,0.21604652174805877,4,4,10.0
90.0,3,3.0,0.13636363636363635,7.748167432741503,3,3.0,0.37304111512852384,3,3,3.0
95.0,4,23.0,1.15,13.20285047132065,4,23.0,0.5795315993047078,4,4,23.0
100.0,2,22.0,1.0476190476190477,9.793790885049154,2,22.0,0.4753467773511646,2,2,22.0
105.0,3,33.0,1.375,9.901467117465703,3,33.0,0.4051583470268844,3,3,33.0
110.0,3,13.0,0.65,10.93639319539747,3,13.0,0.5371728832091273,3,3,13.0
115.0,3,28.0,1.2727272727272727,8.594438822485591,3,28.0,0.2764804598308793,3,3,28.0
120.0,2,18.0,1.0588235294117647,8.433510738514844,2,18.0,0.3401467376111152,2,2,18.0
125.0,5,33.0,1.5,9.65992783837658,5,33.0,0.35955994460585344,5,5,33.0
130.0,1,9.0,0.391304347826087,9.751722892690573,1,9.0,0.4871733996752044,1,1,9.0
135.0,1,14.0,0.6666666666666666,12.416546806793017,1,14.0,0.5327587932051195,1,1,14.0
140.0,2,8.0,0.47058823529411764,11.806588224640729,2,8.0,0.5878585499113671,2,2,8.0
145.0,7,19.0,0.8636363636363636,7.235810049978435,7,19.0,0.27182338548161494,7,7,19.0
150.0,3,17.0,0.8947368421052632,7.665710685178158,3,17.0,0.43180894385763896,3,3,17.0
155.0,4,33.0,1.736842105263158,10.187688029583926,4,33.0,0.43385738463984636,4,4,33.0
160.0,4,27.0,1.588235294117647,9.942960211063607,3,23.0,0.4266533153969472,3,3,23.0
165.0,5,38.0,1.8095238095238095,6.537816612139321,5,38.0,0.1804773418687304,5,5,38.0
170.0,1,22.0,1.1578947368421053,7.445838665450922,1,22.0,0.4340578838584989,1,1,22.0
175.0,2,32.0,1.6842105263157894,14.574197585239942,2,32.0,0.674821648863495,2,2,32.0
180.0,1,32.0,1.7777777777777777,10.937857161422677,1,32.0,0.5138650559628959,1,1,32.0
185.0,2,37.0,1.48,9.036744916767491,2,37.0,0.36223784646030527,2,2,37.0
190.0,1,4.0,0.17391304347826086,12.225975339721325,1,4.0,0.5397157501822389,1,1,4.0
195.0,3,18.0,0.72,9.803696349532546,3,18.0,0.405617639545617,3,3,18.0
200.0,2,15.0,0.6818181818181818,9.615493458840914,2,15.0,0.37299343431492316,2,2,15.0
205.0,5,35.0,1.6666666666666667,8.46233032203726,5,35.0,0.3723053403691028,5,5,35.0
210.0,4,20.0,0.9090909090909091,6.315140981457904,4,15.0,0.35694793054187407,4,4,15.0
215.0,4,35.0,1.6666666666666667,9.357213568987564,3,29.0,0.3813726349523334,3,3,29.0
220.0,4,39.0,2.2941176470588234,9.163416564254197,3,47.0,0.4353950640103499,3,3,47.0
225.0,9,64.0,3.0476190476190474,7.212311964171177,8,53.0,0.24416535113019397,8,8,53.0
230.0,4,63.0,3.15,9.710150748749543,3,47.0,0.43821419430376646,3,3,47.0
235.0,5,64.0,3.5555555555555554,10.336368229814104,5,64.0,0.4543423461548048,5,5,64.0
240.0,2,39.0,2.4375,9.965636476887841,2,39.0,0.5480126152587853,2,2,39.0
245.0,5,49.0,2.3333333333333335,6.610123196742481,5,49.0,0.1911288053208314,5,5,49.0
250.0,4,45.0,1.9565217391304348,7.240369789754773,4,45.0,0.36136955266777776,4,4,45.0
255.0,2,55.0,2.619047619047619,15.003623851611083,2,55.0,0.6816452138925218,2,2,55.0
260.0,1,53.0,2.409090909090909,11.87177040929926,1,53.0,0.5297587087807702,1,1,53.0
265.0,1,58.0,2.230769230769231,10.374617382369268,1,58.0,0.4542376859606966,1,1,58.0
270.0,2,5.0,0.20833333333333334,10.184404629582279,2,5.0,0.4508272810542937,2,2,5.0
275.0,6,23.0,0.9583333333333334,7.9434518794677915,6,23.0,0.2870827298310063,6,6,23.0
280.0,5,34.0,1.7,7.649272662494852,5,34.0,0.2723141512986844,5,5,34.0
285.0,6,54.0,2.7,8.541289353381584,6,54.0,0.3281683891753386,6,6,54.0
290.0,3,37.0,1.7619047619047619,7.600124358828814,3,32.0,0.38150833010338303,3,3,32.0
295.0,2,31.0,1.55,10.072601930860634,2,26.0,0.3633027798004139,2,2,26.0
300.0,4,48.0,3.0,10.513530697411277,3,40.0,0.514828950218415,3,3,40.0
