step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,0_queue_length,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0
5.0,2,0.0,0.0,3.837660519228724,2,0.0,0.2022999065923496,2,2,0.0
10.0,1,0.0,0.0,9.33768507975008,1,0.0,0.4506738396808545,1,1,0.0
15.0,0,0.0,0.0,16.692552520380403,0,0.0,0.7696784449462686,0,0,0.0
20.0,0,0.0,0.0,14.02536511233534,0,0.0,0.6677920149657429,0,0,0.0
25.0,0,0.0,0.0,10.974433452529999,0,0.0,0.4953380199642699,0,0,0.0
30.0,2,3.0,0.13636363636363635,10.146907778257559,2,3.0,0.4486048518147072,2,2,3.0
35.0,6,24.0,1.0909090909090908,7.064427825214304,6,24.0,0.2680013726868261,6,6,24.0
40.0,4,34.0,1.7894736842105263,6.593228653318186,4,34.0,0.2751174163844708,4,4,34.0
45.0,6,48.0,2.2857142857142856,8.817371324903148,6,48.0,0.3389858078822145,6,6,48.0
50.0,3,33.0,1.5,6.884967734384529,3,28.0,0.37679223263368505,3,3,28.0
55.0,3,29.0,1.45,10.07828195228407,2,22.0,0.3926165326832972,2,2,22.0
60.0,3,31.0,1.9375,10.782065959166852,2,19.0,0.6005003558367855,2,2,19.0
65.0,5,34.0,1.619047619047619,7.932709071297715,5,29.0,0.2572061619996367,5,5,29.0
70.0,0,0.0,0.0,9.359550293594268,0,0.0,0.502169997693842,0,0,0.0
75.0,0,0.0,0.0,15.463049740435768,0,0.0,0.7716006760457689,0,0,0.0
80.0,1,5.0,0.3125,14.86678834780264,1,5.0,0.7052106690937963,1,1,5.0
85.0,4,10.0,0.5,7.698233681759414,4,5.0,0.27806642961992767,4,4,5.0
90.0,1,1.0,0.045454545454545456,8.439782942346236,1,1.0,0.39389659276832334,1,1,1.0
95.0,4,16.0,0.8,12.755965677196762,4,16.0,0.607910820270654,4,4,16.0
100.0,2,16.0,0.7272727272727273,9.85895646003907,2,16.0,0.43577366521783045,2,2,16.0
105.0,3,27.0,1.125,9.282727199383464,3,27.0,0.4245220877305808,3,3,27.0
110.0,4,16.0,0.7619047619047619,10.639787047097034,3,30.0,0.5205922610500998,3,3,30.0
115.0,4,30.0,1.3043478260869565,8.356593580684232,4,30.0,0.31714652741825605,4,4,30.0
120.0,2,21.0,1.1666666666666667,8.08715406444367,2,21.0,0.34007615649533546,2,2,21.0
125.0,5,36.0,1.565217391304348,9.342898430109132,5,36.0,0.32898607907013877,5,5,36.0
130.0,1,8.0,0.34782608695652173,9.769964409242315,1,8.0,0.48438805114961414,1,1,8.0
135.0,1,13.0,0.6190476190476191,12.471085434946938,1,13.0,0.5797783924947123,1,1,13.0
140.0,3,26.0,1.5294117647058822,11.489535946558718,3,26.0,0.497570992711225,3,3,26.0
145.0,8,20.0,0.9090909090909091,5.970308677095213,8,20.0,0.2563403777557409,8,8,20.0
150.0,4,40.0,1.9047619047619047,8.088633612486932,4,40.0,0.3682031444925581,4,4,40.0
155.0,5,45.0,2.3684210526315788,9.944824881465136,5,45.0,0.5030254491965057,5,5,45.0
160.0,5,70.0,4.117647058823529,10.539772005410963,5,70.0,0.1629913093387594,5,5,70.0
165.0,5,33.0,1.736842105263158,3.735684114318972,5,33.0,0.1525467418712147,5,5,33.0
170.0,4,45.0,2.0454545454545454,8.030560606729129,4,45.0,0.33001599316724634,4,4,45.0
175.0,3,14.0,0.6666666666666666,13.110379497009038,2,12.0,0.6602814226258148,2,2,12.0
180.0,2,22.0,0.9565217391304348,10.855276278327354,2,22.0,0.4512394373990241,2,2,22.0
185.0,3,17.0,0.6071428571428571,9.665973357122365,3,6.0,0.3849120362292577,3,3,6.0
190.0,5,36.0,1.565217391304348,11.550667050929796,4,20.0,0.5719452409105692,4,4,20.0
195.0,2,19.0,0.76,9.16762566172322,2,19.0,0.3765596237102614,2,2,19.0
