step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,0_queue_length,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0
5.0,3,0.0,0.0,3.5898580580126573,3,0.0,0.16541113604269833,3,3,0.0
10.0,1,0.0,0.0,9.180092297932823,1,0.0,0.4348145965477492,1,1,0.0
15.0,0,0.0,0.0,16.501147774285634,0,0.0,0.7738826771348717,0,0,0.0
20.0,0,0.0,0.0,13.433297916564896,0,0.0,0.6529240082388735,0,0,0.0
25.0,0,0.0,0.0,10.675695055026983,0,0.0,0.46298510358729716,0,0,0.0
30.0,2,8.0,0.36363636363636365,10.86391715646312,2,8.0,0.4556179287302687,2,2,8.0
35.0,5,21.0,0.875,6.441559896077325,5,21.0,0.23023301697098866,5,5,21.0
40.0,7,53.0,2.409090909090909,8.077733179948067,7,53.0,0.23054261659310868,7,7,53.0
45.0,6,60.0,3.0,6.77413235655915,6,60.0,0.3280157322471927,6,6,60.0
50.0,5,71.0,3.0869565217391304,8.313416970548946,5,71.0,0.30152587173705164,5,5,71.0
55.0,2,37.0,1.9473684210526316,8.460923886311289,2,37.0,0.3701534008229887,2,2,37.0
60.0,4,30.0,1.6666666666666667,11.491282524203715,4,30.0,0.44956270434904916,4,4,30.0
65.0,4,36.0,1.6363636363636365,7.444626984515532,4,36.0,0.23370473751417548,4,4,36.0
70.0,2,46.0,2.1904761904761907,10.177544248514215,2,46.0,0.4580267674146109,2,2,46.0
75.0,2,4.0,0.2222222222222222,14.854864379159617,2,4.0,0.738241075365591,2,2,4.0
80.0,1,6.0,0.375,14.283574753963736,1,6.0,0.7160577023922755,1,1,6.0
85.0,4,11.0,0.5,7.488322934760013,4,11.0,0.22307982144111654,4,4,11.0
90.0,4,22.0,1.0,7.648975105005342,4,22.0,0.3213507206955094,4,4,22.0
95.0,4,17.0,0.85,11.90901651730486,3,16.0,0.6431617358528013,3,3,16.0
100.0,3,31.0,1.3478260869565217,10.419082796982238,3,31.0,0.4203321993520074,3,3,31.0
105.0,2,30.0,1.3043478260869565,9.135610373006486,2,30.0,0.4048072319866281,2,2,30.0
110.0,5,48.0,2.2857142857142856,10.993515168667026,5,48.0,0.4031862748634216,5,5,48.0
115.0,5,20.0,0.8695652173913043,6.790604655121544,5,20.0,0.2418398901247287,5,5,20.0
120.0,5,40.0,1.9047619047619047,8.865262729288466,5,40.0,0.24427272124161634,5,5,40.0
125.0,5,38.0,1.7272727272727273,7.625131560595336,5,38.0,0.33635263910385915,5,5,38.0
130.0,4,58.0,2.4166666666666665,9.256582339694644,4,58.0,0.4410844838252787,4,4,58.0
135.0,1,16.0,0.7619047619047619,10.59113222228794,1,16.0,0.5023515596610029,1,1,16.0
140.0,4,29.0,1.45,10.962616251526507,4,29.0,0.4210769425984334,4,4,29.0
145.0,6,15.0,0.625,6.403949137371399,6,15.0,0.21795706847534718,6,6,15.0
150.0,5,33.0,1.5,8.826316790210306,5,33.0,0.3732626776265175,5,5,33.0
155.0,5,35.0,1.75,10.532383692529988,4,34.0,0.48437893961630574,4,4,34.0
160.0,5,59.0,3.4705882352941178,9.552725108996789,5,59.0,0.28197429466301505,5,5,59.0
165.0,4,29.0,1.45,4.6125025405866795,4,22.0,0.17204807481136838,4,4,22.0
170.0,4,42.0,1.9090909090909092,7.993499196867497,4,35.0,0.35914046763066787,4,4,35.0
175.0,3,11.0,0.55,12.256582603976046,2,8.0,0.6731235309465275,2,2,8.0
180.0,2,20.0,0.8695652173913043,11.205968577128488,2,18.0,0.4538910585830789,2,2,18.0
185.0,2,13.0,0.48148148148148145,8.765045913858975,2,13.0,0.39060973127848014,2,2,13.0
190.0,3,23.0,1.0,11.754627286062,3,23.0,0.4956031286801151,3,3,23.0
195.0,4,21.0,0.8076923076923077,9.434410123278722,4,21.0,0.41011302248009357,4,4,21.0
200.0,4,41.0,1.7083333333333333,9.325641337579524,4,41.0,0.3277386674254247,4,4,41.0
205.0,5,38.0,1.8095238095238095,7.047824223625149,5,38.0,0.33594803776331894,5,5,38.0
210.0,6,66.0,2.75,7.504714207321574,6,66.0,0.2822308652847103,6,6,66.0
215.0,4,40.0,1.9047619047619047,7.507900581428683,4,40.0,0.3339593134730542,4,4,40.0
