step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,0_queue_length,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0
5.0,3,0.0,0.0,3.6153052534248733,3,0.0,0.17794493527808486,3,3,0.0
10.0,1,0.0,0.0,9.120219932955768,1,0.0,0.4249971529700041,1,1,0.0
15.0,0,0.0,0.0,16.48593156320465,0,0.0,0.769320438683041,0,0,0.0
20.0,0,0.0,0.0,13.618987574375016,0,0.0,0.6442298516043975,0,0,0.0
25.0,0,0.0,0.0,11.399083401901938,0,0.0,0.5042078605676247,0,0,0.0
30.0,2,5.0,0.22727272727272727,10.468877502089335,2,5.0,0.4772689942672035,2,2,5.0
35.0,4,19.0,0.8636363636363636,7.5884073970664465,4,19.0,0.286869785417421,4,4,19.0
40.0,5,29.0,1.5263157894736843,6.9362083457332,5,41.0,0.2667689421662297,5,5,41.0
45.0,6,46.0,2.1904761904761907,8.54987911628013,6,46.0,0.3307640934537896,6,6,46.0
50.0,3,32.0,1.4545454545454546,6.992512659327594,3,26.0,0.39111431930009405,3,3,26.0
55.0,3,30.0,1.5,9.640927102403904,2,22.0,0.39068524575278507,2,2,22.0
60.0,3,31.0,1.9375,9.976868815263025,2,34.0,0.5065036538480767,2,2,34.0
65.0,5,34.0,1.5454545454545454,7.868994613028912,5,28.0,0.24738566933234177,5,5,28.0
70.0,0,0.0,0.0,9.051431001362218,0,0.0,0.4824117570320498,0,0,0.0
75.0,1,2.0,0.10526315789473684,14.91880130565876,1,2.0,0.7070509288518388,1,1,2.0
80.0,2,11.0,0.6470588235294118,13.955146693313885,2,11.0,0.5364809464791173,2,2,11.0
85.0,4,21.0,1.0,6.112632133446773,4,17.0,0.1913036239383085,4,4,17.0
90.0,3,18.0,0.782608695652174,7.329029407196358,3,14.0,0.3680001969648352,3,3,14.0
95.0,4,37.0,1.7619047619047619,12.484744557737548,4,33.0,0.5430380119819165,4,4,33.0
100.0,2,20.0,0.9090909090909091,9.164731524310493,2,20.0,0.46012186828180174,2,2,20.0
105.0,2,30.0,1.2,9.91210627313446,2,30.0,0.3990870572131756,2,2,30.0
110.0,3,45.0,2.25,9.704913132384087,3,31.0,0.43848583253608014,3,3,31.0
115.0,6,69.0,3.1363636363636362,6.601105711704929,6,55.0,0.2477897048128406,6,6,55.0
120.0,5,38.0,1.8095238095238095,7.60291900162264,4,36.0,0.2759010268954211,4,4,36.0
125.0,6,47.0,1.88,8.08646452175887,6,47.0,0.35563980851424537,6,6,47.0
130.0,2,21.0,0.84,9.260897849654025,2,45.0,0.46662229373365416,2,2,45.0
135.0,2,31.0,1.3478260869565217,11.657688912348867,2,31.0,0.5497097155358746,2,2,31.0
140.0,2,8.0,0.42105263157894735,11.098517470017786,2,8.0,0.5138904507921881,2,2,8.0
145.0,7,20.0,0.8695652173913043,6.988202217019689,7,20.0,0.20518928102990908,7,7,20.0
150.0,3,16.0,0.7619047619047619,8.44368981904079,3,8.0,0.41152283962347125,3,3,8.0
155.0,6,35.0,1.9444444444444444,10.774035755274221,6,27.0,0.4448840293795846,6,6,27.0
160.0,4,46.0,2.875,10.90770916659017,4,38.0,0.43342228589828724,4,4,38.0
165.0,7,66.0,3.3,5.219987041317033,7,58.0,0.15144802410762156,7,7,58.0
170.0,2,17.0,0.7727272727272727,7.35762627761921,2,17.0,0.3521811728797134,2,2,17.0
175.0,3,30.0,1.4285714285714286,13.73455369376039,3,30.0,0.6241956385800294,3,3,30.0
180.0,2,34.0,1.619047619047619,10.903830608404204,2,44.0,0.44421085850077263,2,2,44.0
185.0,3,44.0,1.6296296296296295,9.298896850447042,3,44.0,0.39150222028717097,3,3,44.0
190.0,2,5.0,0.20833333333333334,11.726203430367043,2,5.0,0.5271809213025366,2,2,5.0
195.0,4,17.0,0.68,9.45648038733523,4,17.0,0.42570121046599746,4,4,17.0
200.0,3,17.0,0.7727272727272727,9.06117215257494,3,17.0,0.3811828496635177,3,3,17.0
205.0,5,35.0,1.5217391304347827,8.420769688992078,5,35.0,0.2815342177324967,5,5,35.0
210.0,4,25.0,1.0869565217391304,6.115000480236994,4,43.0,0.2765660183939379,4,4,43.0
