step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,0_queue_length,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0
5.0,3,0.0,0.0,3.501077552573037,3,0.0,0.16217588568394067,3,3,0.0
10.0,1,0.0,0.0,9.071614414370929,1,0.0,0.43824865982372463,1,1,0.0
15.0,0,0.0,0.0,16.061801382702313,0,0.0,0.7593079047568196,0,0,0.0
20.0,0,0.0,0.0,13.523116679156667,0,0.0,0.6440883209042568,0,0,0.0
25.0,0,0.0,0.0,11.421299146763971,0,0.0,0.5014205777955363,0,0,0.0
30.0,3,9.0,0.4090909090909091,11.43186696516299,3,9.0,0.44630083230407813,3,3,9.0
35.0,5,20.0,0.9090909090909091,5.664079752824069,5,20.0,0.22475606074060062,5,5,20.0
40.0,6,50.0,2.272727272727273,7.730988278204984,6,50.0,0.23361842764760374,6,6,50.0
45.0,6,59.0,2.8095238095238093,7.523954849268817,6,59.0,0.3753142640530486,6,6,59.0
50.0,5,72.0,3.130434782608696,8.214664820567572,5,72.0,0.3583595592357537,5,5,72.0
55.0,2,35.0,1.8421052631578947,8.908690393733492,2,35.0,0.40467937729763437,2,2,35.0
60.0,2,23.0,1.3529411764705883,12.196340355054641,2,23.0,0.5096171276836514,2,2,23.0
65.0,3,5.0,0.25,7.065200421685972,3,5.0,0.2790253096072469,3,3,5.0
70.0,1,10.0,0.5,10.693480294601065,1,10.0,0.5073860025134768,1,1,10.0
75.0,4,22.0,1.1,14.227295352939427,3,19.0,0.615160068665774,3,3,19.0
80.0,4,35.0,2.0588235294117645,11.698709456963478,4,35.0,0.3485907890545946,4,4,35.0
85.0,6,55.0,2.5,5.019856246215468,6,55.0,0.17008234558346522,6,6,55.0
90.0,5,62.0,2.5833333333333335,6.440363453212117,5,62.0,0.31741033422140386,5,5,62.0
95.0,7,93.0,4.043478260869565,11.709581052305227,7,93.0,0.47879382525370484,7,7,93.0
100.0,4,80.0,3.4782608695652173,8.444344124070987,4,106.0,0.3638879247471956,4,4,106.0
105.0,4,100.0,3.7037037037037037,9.091128806800684,4,100.0,0.34691865121280374,4,4,100.0
110.0,5,29.0,1.3181818181818181,9.545832178069228,5,29.0,0.43882282347825,5,5,29.0
115.0,5,35.0,1.4,8.113761704899096,5,34.0,0.288530437242733,5,5,34.0
120.0,3,32.0,1.6,7.771285900097958,3,31.0,0.3090586066071347,3,3,31.0
125.0,7,57.0,2.375,8.205037624982436,7,56.0,0.2874412474385046,7,7,56.0
130.0,3,39.0,1.56,9.521990607023792,3,54.0,0.40865794713336245,3,3,54.0
135.0,3,54.0,2.347826086956522,11.569129526517985,3,52.0,0.49035463186273875,3,3,52.0
140.0,2,21.0,1.05,10.939224722113764,2,19.0,0.4767598252809226,2,2,19.0
145.0,8,37.0,1.5416666666666667,6.389942218283942,8,31.0,0.250930632591631,8,8,31.0
150.0,4,41.0,1.9523809523809523,7.9968383639517935,4,39.0,0.4051813887718924,4,4,39.0
155.0,6,65.0,3.4210526315789473,10.817210431104215,5,61.0,0.4455215355763149,5,5,61.0
160.0,4,29.0,1.8125,10.175383105355579,3,22.0,0.49489868817901506,3,3,22.0
165.0,4,28.0,1.3333333333333333,6.044051605712106,4,21.0,0.1921421214726538,4,4,21.0
170.0,1,2.0,0.09523809523809523,7.59330373684905,1,2.0,0.4050757259238795,1,1,2.0
