step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,0_queue_length,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0
5.0,3,0.0,0.0,3.562812259818141,3,0.0,0.18403740600017635,3,3,0.0
10.0,1,0.0,0.0,8.998129041668058,1,0.0,0.4340465523450225,1,1,0.0
15.0,0,0.0,0.0,16.217803862495757,0,0.0,0.7441245589527181,0,0,0.0
20.0,0,0.0,0.0,13.639607791118033,0,0.0,0.6582378433425368,0,0,0.0
25.0,0,0.0,0.0,11.424683604660402,0,0.0,0.5370712566245325,0,0,0.0
30.0,1,5.0,0.22727272727272727,10.794416935871304,1,5.0,0.4691628255195844,1,1,5.0
35.0,4,20.0,0.9090909090909091,7.4065097165361715,4,20.0,0.26368499208010204,4,4,20.0
40.0,5,26.0,1.4444444444444444,6.130908554189385,5,26.0,0.2479250425663935,5,5,26.0
45.0,6,43.0,2.15,8.719596676893344,6,43.0,0.3658935249581649,6,6,43.0
50.0,3,31.0,1.4761904761904763,6.8746009705809215,3,38.0,0.3383034367571643,3,3,38.0
55.0,3,29.0,1.45,9.940646913309536,2,22.0,0.3800328433342367,2,2,22.0
60.0,3,30.0,1.7647058823529411,10.72983679491557,2,18.0,0.5682373403898405,2,2,18.0
65.0,5,34.0,1.5454545454545454,8.434879830868455,5,28.0,0.3030590872761183,5,5,28.0
70.0,0,0.0,0.0,9.464975484762375,0,0.0,0.49753245392629925,0,0,0.0
75.0,1,1.0,0.05555555555555555,15.798905431981897,1,1.0,0.774637202440892,1,1,1.0
80.0,1,6.0,0.375,14.766120545234791,1,6.0,0.7215298369511389,1,1,6.0
85.0,3,11.0,0.5238095238095238,7.573094774645662,3,5.0,0.24844715539548498,3,3,5.0
90.0,1,2.0,0.09090909090909091,8.365441976124332,1,2.0,0.39676606654643876,1,1,2.0
95.0,4,21.0,1.05,12.849348420065686,4,21.0,0.5969085077501708,4,4,21.0
100.0,4,41.0,1.8636363636363635,10.276610853772215,4,41.0,0.4192366041301842,4,4,41.0
105.0,4,61.0,2.5416666666666665,9.265761855253368,4,61.0,0.3574884244896359,4,4,61.0
110.0,5,85.0,4.0476190476190474,9.941087906551232,5,85.0,0.4155636730460363,5,5,85.0
115.0,8,118.0,5.130434782608695,6.559854539960139,8,118.0,0.22956714793064695,8,8,118.0
120.0,5,90.0,4.285714285714286,6.2831366554116626,5,90.0,0.21299731833031849,5,5,90.0
125.0,8,107.0,4.115384615384615,7.67971341604024,8,107.0,0.2633162655564487,8,8,107.0
130.0,4,43.0,1.5925925925925926,8.572506950649423,4,39.0,0.4105139444101667,4,4,39.0
135.0,3,30.0,1.2,11.599983323862645,2,23.0,0.516072154285531,2,2,23.0
140.0,3,26.0,1.3,10.776222376930045,3,22.0,0.48910862981058234,3,3,22.0
145.0,8,42.0,1.75,7.84505651418822,8,38.0,0.21859462937776775,8,8,38.0
150.0,3,18.0,0.9,7.249527046363667,3,18.0,0.3985820324682531,3,3,18.0
155.0,5,37.0,1.9473684210526316,10.20226243595509,5,37.0,0.449475724954711,5,5,37.0
160.0,3,24.0,1.411764705882353,10.68090701883681,3,24.0,0.48027753972796544,3,3,24.0
165.0,6,39.0,1.8571428571428572,6.753395585350582,6,39.0,0.15614982116459106,6,6,39.0
170.0,2,17.0,0.85,7.463044792964318,2,17.0,0.3893204724376417,2,2,17.0
175.0,3,31.0,1.55,13.931669860362714,3,29.0,0.611385104021658,3,3,29.0
180.0,2,34.0,1.7894736842105263,10.413856061173595,2,34.0,0.509310427738234,2,2,34.0
